ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_B,buggy_AG,buggy_MA,buggy_RA
21,24,24,4.45859,27,27,206.75,0,12,0.0,15.71,1246,561.5,1880,0,0,0,0
1,1,1,0.0,1,1,1289.0,0,11,0.07,188.0,1247,562.44,141,0,0,0,0
1,1,1,0.0,4,3,422.0,0,3,1.15,12.0,1248,563.4,778,0,0,0,0
1,5,17,3.59775,131,114,160.88,0,8,248.35,2.94,1249,564.33,67,1,1,1,1
2,4,5,1.77732,31,2,433.0,0,12,3.29,49.0,1250,565.32,347,0,0,0,0
21,24,24,4.39272,28,28,208.33,0,12,0.19,15.88,1251,566.32,1906,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1252,567.32,0,0,0,0,0
21,24,24,4.45859,27,27,208.33,0,12,0.0,15.92,1253,568.32,1927,0,0,0,0
1,1,1,0.0,1,1,1307.0,0,11,0.01,192.0,1254,569.31,145,0,0,0,0
1,1,1,0.0,3,4,1307.0,0,11,0.93,193.0,907,354.97,67,0,0,0,0
1,2,2,0.8631209999999999,6,1,165.5,0,2,248.95,3.0,908,351.84,566,0,0,0,0
1,1,1,0.0,2,0,1306.0,0,11,10.1,194.0,1255,561.0,146,0,0,0,0
2,5,5,1.7987799999999998,109,12,620.8,1,6,131.48,37.8,1256,561.95,851,1,1,1,1
1,2,2,0.714634,351,36,605.5,1,5,9.39,56.0,790,447.83,736,1,1,1,1
1,7,10,2.7829599999999997,544,6,1222.3,0,6,13.34,15.1,1257,561.47,782,1,1,1,1
1,1,1,0.0,1,1,80.0,0,5,14.85,42.0,1258,562.38,208,0,0,0,0
1,5,5,1.47678,149,4,538.2,0,3,42.85,18.2,791,447.75,737,1,1,1,1
1,1,2,0.684038,30,3,81.0,0,5,25.58,9.5,792,448.75,738,1,1,0,0
1,6,6,2.37153,74,31,496.0,0,4,0.59,17.67,793,449.29,739,1,0,0,0
1,1,1,0.0,1,1,995.0,1,3,0.05,46.0,794,450.25,740,0,1,1,1
1,1,1,0.0,2,2,1978.0,1,6,0.85,137.0,795,451.21,741,0,0,0,0
1,1,1,0.0,2,0,264.0,0,1,26.9,2.0,1259,562.72,783,0,0,0,0
1,1,1,0.0,1,0,992.0,0,5,14.34,53.0,796,452.13,742,1,0,0,0
1,2,2,0.8631209999999999,3,4,1308.0,1,5,64.95,39.5,797,453.12,743,0,0,0,0
2,2,2,1.0,0,2,152.5,0,8,13.87,21.5,1260,563.65,126,0,0,0,0
1,1,2,0.9587120000000001,17,4,1475.5,0,6,18.69,45.5,798,453.5,744,0,1,1,1
1,2,4,1.4474,31,0,2501.75,0,3,11.17,4.0,25,9.72,10,1,1,1,1
1,1,1,0.0,21,3,993.0,1,5,1.14,54.0,799,454.22,745,1,1,1,1
1,1,1,0.0,18,9,1063.0,0,6,0.38,64.0,800,455.19,746,1,0,0,0
1,1,1,0.0,9,6,595.0,0,2,1.44,24.0,801,456.13,747,0,0,0,0
1,2,2,0.485461,8,11,494.0,0,2,3.16,23.5,802,455.17,748,0,0,0,0
1,4,6,1.12747,179,3,714.83,0,6,48.41,30.17,803,455.95,749,0,1,1,1
1,1,1,0.0,10,1,692.0,0,4,75.38,29.0,1261,561.22,784,0,0,0,0
1,1,2,1.0,10,0,927.0,0,6,16.23,70.5,804,456.35,750,1,1,1,1
1,1,4,1.98839,52,8,1483.0,0,6,19.25,44.75,805,457.31,751,1,1,1,1
1,1,1,0.0,8,0,119.0,0,2,48.98,3.0,909,349.57,567,1,1,1,0
1,1,1,0.0,5,0,656.0,0,5,1.21,89.0,1262,561.41,785,0,0,0,0
1,1,1,0.0,56,0,135.0,0,2,49.12,5.0,910,350.5,568,0,0,0,0
1,2,2,0.938315,141,14,260.0,1,4,62.73,21.5,806,457.38,752,1,1,1,1
1,1,1,0.0,1,1,100.0,0,1,0.1,1.0,807,458.3,753,0,0,0,0
1,1,1,0.0,0,2,547.0,0,4,0.11,44.0,808,459.3,754,0,0,0,0
1,1,1,0.0,4,0,638.0,0,4,232.06,14.0,1263,561.68,786,0,0,0,0
1,1,2,1.0,2,2,436.0,0,5,15.56,50.5,1264,562.61,787,1,0,0,0
1,1,1,0.0,2,2,642.0,0,4,0.16,15.0,1265,563.55,788,0,0,0,0
1,3,3,1.04357,127,19,95.67,1,2,91.89,3.33,809,459.57,755,0,0,0,0
1,9,25,3.8098099999999997,1182,377,374.36,0,6,53.11,12.2,810,460.33,756,1,1,1,1
1,1,1,0.0,0,2,651.0,0,5,0.0,81.0,811,461.32,757,0,0,0,0
1,1,1,0.0,1,3,299.0,0,2,58.85,23.0,812,461.71,758,1,0,0,0
1,3,3,1.2896100000000001,34,0,108.33,0,4,207.12,7.67,813,459.43,759,1,1,0,0
1,2,3,0.29282600000000003,255,135,635.33,1,5,35.59,46.0,814,460.38,760,0,0,0,0
1,7,9,2.49483,329,71,114.89,1,4,21.45,5.67,1266,559.71,789,1,0,0,0
1,1,1,0.0,62,27,354.0,0,4,132.43,32.0,815,460.71,761,1,1,1,1
1,2,4,1.88925,8,7,101.25,0,2,142.28,1.75,1267,559.96,790,0,0,0,0
1,5,11,2.81662,72,35,593.64,0,6,8.08,23.82,816,461.57,762,1,1,1,1
1,7,63,5.31899,539,564,130.81,0,6,266.21,0.62,1268,560.73,791,0,0,0,0
1,1,52,5.093030000000001,534,489,134.15,0,3,0.02,0.19,1269,561.71,792,0,0,0,0
1,2,8,2.7423599999999997,220,11,164.38,0,4,215.59,7.25,817,462.05,763,1,0,0,0
1,2,3,0.33770300000000003,138,255,675.33,1,5,1.84,46.33,818,462.89,764,1,1,1,1
1,1,1,0.0,10,7,1979.0,0,6,1.07,139.0,1270,562.06,793,1,0,0,0
1,1,1,0.0,1,1,41.0,0,3,0.89,6.0,1271,563.0,794,0,0,0,0
1,10,11,2.99243,39,24,599.36,0,6,48.78,23.82,1272,563.99,795,1,1,1,1
1,1,1,0.0,3,2,178.0,0,3,0.91,10.0,1273,564.98,796,0,0,0,0
1,1,1,0.0,16,13,999.0,0,3,0.01,49.0,1274,565.98,797,1,0,0,0
1,1,1,0.0,4,0,282.0,0,4,2.16,22.0,1275,566.94,798,0,0,0,0
1,1,2,0.577004,32,19,394.0,0,4,1.85,21.5,819,463.06,765,1,1,1,1
1,1,1,0.0,10,10,2125.0,0,5,10.15,93.0,820,464.06,766,0,0,0,0
1,1,1,0.0,1,0,317.0,0,1,7.73,2.0,821,465.04,767,0,0,0,0
1,1,1,0.0,0,4,318.0,0,1,0.0,3.0,822,466.04,768,0,0,0,0
1,1,1,0.0,3,2,335.0,0,1,1.68,7.0,1276,567.34,799,0,0,0,0
1,2,4,1.74273,28,7,511.25,0,3,136.56,17.5,823,463.08,769,0,1,1,1
1,1,2,0.9798690000000001,32,4,289.5,0,4,6.15,13.0,824,464.02,770,1,1,1,1
1,1,1,0.0,1,1,406.0,1,3,297.21,8.0,825,465.01,8,0,0,0,0
1,1,7,1.87558,109,12,803.71,0,6,101.35,24.0,826,466.0,771,1,0,1,1
1,1,1,0.0,1,2,1344.0,0,4,47.88,80.0,1277,564.15,800,0,1,1,1
1,1,1,0.0,5,0,1982.0,0,6,6.76,141.0,827,466.1,772,0,0,0,0
1,1,1,0.0,1,0,170.0,0,2,300.95,4.0,828,467.03,773,0,0,0,0
1,1,1,0.0,1,1,73.0,0,2,301.63,4.0,829,468.03,774,0,0,0,0
1,1,1,0.0,1,0,1229.0,0,5,7.18,117.0,830,469.02,775,0,0,0,0
1,1,1,0.0,18,1,801.0,1,5,57.1,72.0,831,469.94,776,0,1,1,0
1,1,2,0.6394569999999999,24,13,143.5,1,2,39.63,3.5,832,470.94,777,0,0,0,0
1,1,1,0.0,6,5,818.0,1,5,0.01,73.0,833,471.94,778,1,0,0,0
1,1,1,0.0,7,3,463.0,1,4,36.36,53.0,834,472.2,779,1,1,1,1
1,1,1,0.0,1,1,156.0,1,4,2.34,12.0,835,473.08,780,0,0,1,1
1,1,6,1.3438,159,98,231.5,1,6,136.28,4.5,836,474.07,9,1,1,1,1
1,1,1,0.0,6,1,467.0,1,4,4.8,54.0,837,471.2,781,1,1,1,1
1,1,3,1.37095,8,2,748.67,1,6,15.04,50.0,838,472.19,782,1,1,1,1
1,1,1,0.0,1,1,1987.0,0,6,5.97,142.0,1278,559.53,801,0,0,0,0
1,2,5,2.25,4,12,142.6,0,6,45.29,13.8,1279,560.52,209,0,0,0,0
1,2,4,2.0,4,4,101.5,0,2,13.95,2.0,1280,561.52,802,0,0,0,0
1,1,1,0.0,1,1,197.0,0,5,0.0,43.0,1281,562.51,210,0,0,0,0
2,3,3,1.5849600000000001,3,3,645.0,0,11,37.14,76.33,1282,563.49,358,0,0,0,0
1,4,15,3.12909,203,192,160.6,0,5,164.18,1.07,26,10.36,1,1,1,1,1
1,1,1,0.0,12,29,418.0,1,3,304.74,8.0,839,472.77,10,0,0,0,0
1,1,1,0.0,11,5,819.0,1,5,6.22,74.0,840,473.76,783,0,0,0,0
1,7,16,1.96406,716,364,388.44,1,6,97.65,13.25,841,474.23,784,1,1,1,1
1,1,1,0.0,1,1,35.0,0,3,0.02,11.0,842,475.22,785,0,0,0,0
1,1,1,0.0,0,1,750.0,0,2,0.02,26.0,843,476.22,786,0,0,0,0
1,2,2,0.936667,10,7,688.5,1,3,26.23,37.5,844,475.82,787,0,0,0,0
1,1,1,0.0,2,4,362.0,1,2,0.07,33.0,845,476.77,788,0,0,0,0
1,1,1,0.0,6,3,333.0,1,2,52.75,32.0,846,476.17,789,0,0,0,0
1,4,11,2.88483,110,58,377.82,1,6,100.73,20.09,847,476.94,790,1,1,1,1
5,28,52,1.8224,218,21,122.6,0,12,166.67,6.75,27,11.28,28,0,1,0,0
4,12,29,3.2648200000000003,699,87,166.45,0,12,151.64,9.62,28,12.27,31,1,1,1,1
1,1,1,0.0,5,0,134.0,0,1,0.85,1.0,29,13.26,1,0,0,0,0
1,4,5,2.11551,20,12,781.0,1,6,133.87,30.4,848,476.04,791,1,1,1,1
1,2,2,0.721928,3,2,665.0,0,3,5.37,26.5,849,477.04,792,0,0,0,0
1,1,1,0.0,5,2,2181.0,1,5,0.77,97.0,850,477.4,793,1,1,1,1
1,1,1,0.0,20,2,195.0,1,5,2.3,17.0,851,478.34,0,0,0,0,0
1,1,1,0.0,7,0,156.0,0,2,92.01,4.0,852,479.34,794,0,0,0,0
1,1,1,0.0,40,28,2184.0,1,5,0.07,98.0,853,480.34,795,1,1,1,1
1,1,1,0.0,2,0,749.0,0,2,7.04,27.0,854,481.33,796,0,1,1,1
1,2,11,2.44869,1826,0,0.0,0,0,0.0,0.0,855,482.31,797,0,0,0,0
1,1,1,0.0,1,0,860.0,0,5,30.36,57.0,856,483.3,798,0,0,0,0
1,1,1,0.0,2,3,213.0,0,5,0.05,18.0,857,484.3,1,0,0,0,0
1,1,1,0.0,20,1,511.0,1,4,22.31,34.0,858,485.09,799,1,0,0,0
1,1,1,0.0,1,1,1325.0,0,11,2.62,198.0,859,486.08,0,0,0,0,0
1,3,5,1.5417399999999999,187,43,468.0,1,3,72.48,17.8,860,486.58,800,1,0,0,0
1,1,1,0.0,1,0,658.0,0,9,3.98,155.0,861,487.48,801,0,0,0,0
1,1,1,0.0,1,1,635.0,1,4,314.65,17.0,862,488.46,802,0,0,0,0
1,1,1,0.0,1,1,1343.0,1,4,16.19,81.0,1283,557.06,803,0,0,0,0
1,1,1,0.0,1,0,619.0,0,2,11.18,29.0,863,480.1,803,0,0,0,0
1,3,4,1.71997,14,6,592.5,1,5,117.37,48.25,864,481.08,804,1,1,1,1
1,4,4,1.31195,23,7,646.0,1,5,195.4,27.0,865,481.3,805,1,0,0,0
1,1,1,0.0,1,1,348.0,0,6,330.19,23.0,78,30.37,1,0,0,0,0
1,1,1,0.0,4,0,55.0,0,4,200.93,18.0,866,478.05,806,1,1,1,1
1,1,1,0.0,1,0,1325.0,0,12,18.6,199.0,30,13.78,13,0,0,0,0
1,4,5,0.354302,6263,0,0.0,0,0,0.0,0.0,911,332.71,0,0,0,0,0
1,1,1,0.0,3,9,71.0,0,1,0.01,1.0,912,333.7,1,0,0,0,0
1,2,2,0.247294,73,0,39.5,0,1,0.01,0.5,913,334.7,2,0,0,0,0
1,3,6,2.09507,292,29,1030.0,0,1,0.04,0.33,914,335.68,3,0,0,0,0
1,4,7,0.9042690000000001,290,268,925.57,0,1,0.54,0.57,915,336.48,4,1,0,0,0
1,1,4,1.58081,91,74,74.5,0,1,0.05,1.25,916,337.46,5,1,0,0,0
1,1,1,0.0,2,2,1229.0,1,5,7.52,121.0,867,477.86,807,0,0,0,0
1,1,1,0.0,4,18,128.0,0,3,70.43,12.0,868,478.5,808,1,0,0,0
1,4,4,1.3113,205,7,719.5,1,5,50.16,33.25,869,479.43,809,1,0,0,0
1,1,1,0.0,6,1,545.0,0,4,49.7,45.0,870,480.02,810,0,0,0,0
1,2,2,0.936667,11,6,575.5,1,5,0.59,28.0,871,480.94,811,1,1,1,1
1,1,1,0.0,2,2,366.0,1,3,9.9,19.0,872,480.9,812,0,1,1,1
1,2,2,0.721928,7,3,653.5,1,2,28.53,20.5,873,479.42,813,0,0,0,0
1,1,1,0.0,0,2,755.0,0,2,0.84,29.0,874,479.74,814,0,1,1,1
2,3,3,1.17668,21,9,654.0,0,12,21.19,78.0,917,336.08,131,0,0,0,0
1,2,2,0.576426,270,0,0.0,0,0,0.0,0.0,1284,537.52,804,0,0,0,0
1,1,1,0.0,1,1,1333.0,0,12,3.06,201.0,3,2.46,1,0,0,0,0
1,1,1,0.0,213,0,0.0,0,0,0.0,0.0,1285,534.99,805,0,0,0,0
1,1,1,0.0,21,22,213.0,0,1,0.07,1.0,1286,535.94,806,0,0,0,0
1,1,1,0.0,1,1,1333.0,0,12,5.93,202.0,31,14.4,14,0,0,0,0
1,1,1,0.0,10,0,139.0,0,7,83.91,44.0,32,15.4,5,0,0,0,0
1,1,1,0.0,59,51,212.0,0,1,2.87,2.0,1287,534.87,807,0,0,0,0
1,2,2,0.9182959999999999,5,1,724.5,1,5,10.29,62.5,875,470.91,815,0,0,0,0
1,1,1,0.0,3,6,620.0,1,2,27.11,30.0,876,471.08,816,0,0,0,0
1,2,3,1.45915,6,6,293.0,1,5,187.26,11.67,4,3.37,3,0,0,0,0
1,1,1,0.0,3,4,193.0,0,1,146.14,2.0,918,331.52,569,0,0,0,0
1,2,13,2.2096400000000003,1358,434,124.46,0,1,29.46,0.08,877,465.33,817,0,0,0,0
1,2,13,2.00508,2372,1293,185.38,0,1,12.76,0.15,878,464.64,818,0,0,0,0
1,1,3,1.41079,0,972,324.0,0,1,4.98,1.0,879,461.89,819,0,0,0,0
1,1,15,2.2985599999999997,0,2857,190.47,0,1,5.87,0.2,880,462.89,820,0,0,0,0
1,1,3,0.310346,82,49,763.33,1,5,40.0,60.67,881,463.44,821,1,1,1,1
1,1,1,0.0,32,0,389.0,0,4,77.89,33.0,882,464.44,822,1,1,1,1
1,2,2,0.9182959999999999,10,2,1031.5,1,6,70.68,73.0,883,465.41,823,0,0,0,0
1,1,1,0.0,6,5,139.0,0,1,58.07,2.0,919,327.22,0,0,0,0,0
1,2,3,0.431017,37,21,324.67,1,5,204.92,13.0,1288,521.89,808,1,1,1,1
1,1,1,0.0,6,16,1262.0,1,5,0.39,124.0,884,466.15,824,1,0,0,0
1,5,7,2.0524299999999998,141,13,235.57,1,4,146.99,9.86,0,0.0,0,1,1,1,1
1,1,1,0.0,3,1,644.0,1,5,60.05,84.0,1289,522.3,809,0,0,0,0
1,2,6,2.05349,33,20,539.67,1,6,48.32,30.83,885,466.49,825,1,1,1,1
1,2,2,0.721928,9,1,317.0,1,4,95.75,8.5,886,467.45,826,0,0,0,0
1,1,1,0.0,9,0,32.0,0,2,373.0,3.0,1290,523.25,810,1,1,1,1
1,1,1,0.0,1,1,262.0,0,2,363.82,7.0,887,466.47,10,0,0,0,0
1,1,1,0.0,1,0,126.0,0,3,63.83,21.0,920,326.5,0,0,0,0,0
1,2,3,1.29879,4,4,74.67,0,1,41.27,2.0,921,327.5,6,0,1,0,0
1,1,1,0.0,1,4,1333.0,0,12,25.9,203.0,922,328.5,69,0,0,0,0
1,2,4,1.8357400000000001,161,2,14.0,0,2,30.7,0.75,923,329.5,5,0,0,0,0
1,1,2,0.938932,45,0,218.0,0,3,229.09,8.5,924,330.5,570,0,0,0,0
1,3,10,2.55865,89,22,403.2,0,6,84.43,20.9,925,331.49,571,1,1,1,0
2,6,7,1.68983,106,6,379.86,1,7,145.66,29.29,1,0.98,1,1,0,0,0
1,1,2,0.995325,84,3,654.0,0,3,60.82,28.0,888,465.88,827,0,0,0,0
1,1,1,0.0,15,0,626.0,0,5,183.12,21.0,926,332.11,572,0,0,0,0
1,3,4,1.87827,57,22,436.5,1,5,150.43,34.25,2,1.98,2,1,1,1,1
1,2,5,1.90857,296,15,193.0,0,5,77.14,7.6,927,332.64,573,1,1,1,1
1,2,2,0.663197,29,0,224.0,0,4,0.01,7.5,928,333.63,574,0,0,0,0
1,1,1,0.0,15,12,404.0,0,4,0.36,16.0,929,334.5,575,0,0,0,0
1,1,1,0.0,9,1,391.0,0,3,0.47,8.0,930,335.46,576,0,0,0,0
1,1,1,0.0,12,4,201.0,0,6,2.14,45.0,931,336.41,64,0,0,0,0
1,1,2,0.9182959999999999,3,0,220.0,0,3,0.59,4.5,932,337.33,577,0,0,0,0
1,1,2,0.902393,21,1,148.0,0,3,85.43,7.5,933,338.32,578,1,1,1,1
1,1,1,0.0,3,1,47.0,0,3,383.78,6.0,934,337.9,579,0,0,0,0
1,2,2,0.289079,154,4,284.5,1,4,3.96,13.5,935,338.9,580,1,1,0,0
1,1,1,0.0,3,3,46.0,0,3,249.78,13.0,3,2.94,0,0,0,0,0
1,2,2,0.721928,5,0,320.5,0,8,43.14,47.0,936,339.39,65,0,0,0,0
1,1,1,0.0,1,0,190.0,0,4,0.0,8.0,937,340.39,66,0,0,0,0
1,1,1,0.0,5,0,1330.0,0,12,8.26,204.0,938,341.39,70,0,0,0,0
1,1,1,0.0,1,1,73.0,0,1,5.89,2.0,939,342.39,581,0,0,0,0
1,2,2,0.7634489999999999,236,30,638.5,1,6,3.97,64.0,4,3.91,3,1,1,1,1
1,2,2,0.380947,52,2,156.0,1,2,192.17,4.0,5,4.91,4,0,0,0,0
1,1,1,0.0,11,0,671.0,0,5,16.94,95.0,889,458.77,828,1,1,1,1
1,1,1,0.0,2,2,165.0,1,1,76.45,1.0,33,15.37,1,0,0,0,0
1,4,10,1.82035,203,114,424.4,1,7,51.84,18.5,890,458.34,829,1,1,1,1
1,1,1,0.0,3,0,2196.0,0,5,74.63,99.0,891,459.32,830,1,1,1,1
1,1,1,0.0,2,2,421.0,1,4,18.94,34.0,892,460.31,831,0,0,0,0
1,1,1,0.0,1,0,861.0,0,5,74.59,58.0,893,461.31,832,0,0,0,0
1,1,1,0.0,8,4,154.0,0,4,82.74,18.0,894,462.31,10,0,0,0,0
1,4,6,1.78215,71,8,1713.0,0,8,88.35,47.0,895,463.17,833,1,1,1,1
1,2,2,0.764205,17,1,738.0,1,6,3.67,68.0,896,464.15,834,1,1,1,1
1,1,1,0.0,1,1,115.0,0,2,134.98,3.0,6,5.83,5,0,0,0,0
1,1,1,0.0,2,2,113.0,0,1,389.84,4.0,7,6.83,6,0,0,0,0
1,2,4,1.92193,5,5,112.25,0,4,198.22,4.25,8,7.83,7,0,0,0,0
1,3,5,1.14972,201,18,539.6,1,3,25.9,16.6,9,8.83,8,1,1,1,1
1,1,1,0.0,1,0,756.0,0,3,0.09,31.0,10,9.82,9,0,0,0,0
1,1,1,0.0,1,1,757.0,1,3,0.04,32.0,11,10.82,10,0,0,0,0
2,2,2,0.9182959999999999,1,5,997.0,0,12,41.73,151.5,12,11.8,11,0,0,0,0
1,1,1,0.0,1,1,1335.0,0,13,0.09,206.0,13,12.8,1,0,0,0,0
1,2,3,1.4737200000000001,91,4,173.0,0,4,71.42,13.33,897,463.63,835,1,1,1,1
1,1,1,0.0,9,8,650.0,1,5,16.13,87.0,898,464.55,836,0,0,0,0
1,1,1,0.0,4,1,112.0,1,1,378.04,1.0,899,465.5,2,0,0,0,0
1,1,1,0.0,3,1,682.0,1,5,4.46,96.0,900,466.5,837,0,0,0,0
1,1,1,0.0,99,0,0.0,0,0,0.0,0.0,901,467.49,2,0,0,0,0
1,2,2,0.721928,69,1,736.5,1,6,150.1,25.0,902,468.49,838,1,1,1,1
1,1,3,0.388509,32,17,298.67,0,6,100.07,11.67,903,469.48,839,1,1,1,1
1,1,2,0.8112779999999999,8,8,150.5,1,3,389.59,3.5,904,470.44,0,0,0,0,0
1,1,1,0.0,1,1,149.0,1,1,390.92,8.0,14,13.78,12,0,0,0,0
1,1,2,0.997503,51,17,283.0,1,5,231.99,11.0,905,471.12,840,1,0,0,0
1,1,1,0.0,7,2,344.0,1,4,148.62,18.0,906,472.11,841,0,0,0,0
1,1,1,0.0,43,18,268.0,0,4,203.61,11.0,15,14.76,1,0,0,0,0
1,1,1,0.0,1,0,1335.0,0,13,0.89,207.0,16,15.76,2,0,0,0,0
1,1,2,0.9817620000000001,271,0,0.0,0,0,0.0,0.0,907,472.85,842,1,0,1,1
1,3,3,0.760393,79,3,350.0,1,5,19.11,36.33,17,16.74,13,1,0,0,0
1,9,13,3.23395,34,34,141.15,1,6,107.07,3.62,18,17.62,14,1,0,0,0
23,26,26,4.5199,30,30,203.69,0,13,101.23,15.62,19,18.61,20,0,0,0,0
23,26,26,4.5199,30,30,203.69,0,13,101.23,15.62,20,19.61,43,0,0,0,0
23,26,26,4.5199,30,30,203.69,0,13,0.0,15.65,21,20.61,66,0,0,0,0
1,2,3,1.37878,7,0,348.67,0,5,156.27,16.67,22,21.56,18,0,0,0,0
1,1,1,0.0,1,1,684.0,1,6,3.59,98.0,908,470.91,843,0,0,0,0
1,2,3,1.13859,35,4,237.67,0,5,61.25,14.0,23,22.56,19,1,1,1,1
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,24,23.53,0,0,0,0,0
1,1,1,0.0,0,1,1336.0,0,13,1.37,210.0,25,24.53,6,0,0,0,0
23,26,26,4.5199,30,30,203.65,0,13,1.32,15.73,26,25.53,92,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,27,26.53,0,0,0,0,0
23,26,26,4.58212,29,29,203.65,0,13,0.0,15.77,28,27.53,115,0,0,0,0
2,2,2,1.0,2,2,763.0,0,13,7.06,107.5,0,0.0,0,0,0,0,0
1,4,6,1.30045,501,36,319.17,1,8,70.13,28.17,909,470.93,844,1,1,1,1
1,1,1,0.0,1,1,1335.0,0,14,1.0,214.0,1,1.0,1,0,0,0,0
1,1,1,0.0,3,8,51.0,0,3,0.68,12.0,910,471.41,845,0,0,0,0
1,1,4,1.84644,2,8,328.25,0,9,313.82,9.5,2,2.0,0,0,0,0,0
1,2,3,0.68381,28,3,300.67,1,6,5.73,34.0,29,28.34,22,1,1,1,0
1,1,3,1.37878,6,1,289.0,0,2,95.93,15.33,911,471.37,846,1,1,1,1
2,3,4,1.64307,43,7,105.75,0,6,164.22,13.0,3,2.96,1,0,0,0,0
1,1,1,0.0,10,2,165.0,1,1,14.53,2.0,34,15.98,2,0,0,0,0
1,2,2,0.439497,14,8,419.5,0,6,142.25,52.5,1291,502.78,811,1,1,1,1
1,1,1,0.0,5,1,1097.0,0,6,6.97,70.0,1292,503.77,812,1,0,0,0
1,1,1,0.0,5,1,120.0,0,4,407.11,13.0,912,467.9,847,0,0,0,0
1,1,1,0.0,16,0,327.0,0,2,30.24,6.0,913,468.9,848,0,0,0,0
1,1,1,0.0,1,3,1101.0,0,6,4.89,71.0,1293,501.74,813,1,1,1,1
1,3,3,0.714705,120,6,521.33,1,6,13.58,44.67,914,466.94,849,1,1,1,1
1,2,5,1.93333,60,32,128.4,1,4,370.89,4.0,915,467.93,850,0,0,0,0
1,1,1,0.0,2,0,767.0,0,5,39.03,29.0,916,468.91,851,0,0,0,0
1,1,1,0.0,7,13,1331.0,1,6,0.05,132.0,917,469.9,852,0,0,0,0
1,2,2,0.927527,23,12,110.0,0,2,160.61,3.5,0,0.0,0,0,0,0,0
1,1,1,0.0,7,8,104.0,1,2,168.63,12.0,918,470.55,853,1,1,1,1
1,1,1,0.0,25,0,601.0,0,4,397.92,18.0,1294,502.15,814,0,0,0,0
1,1,1,0.0,16,8,1325.0,1,6,1.76,133.0,919,470.59,854,1,1,1,1
1,3,3,1.57686,30,28,817.33,1,7,3.33,54.0,1295,502.5,815,1,1,1,1
1,1,1,0.0,3,2,334.0,1,3,410.59,9.0,920,471.55,855,0,0,0,0
1,1,1,0.0,1,0,625.0,0,4,0.03,20.0,1296,503.48,816,0,0,0,0
1,1,1,0.0,0,1,1333.0,1,6,0.28,134.0,1297,504.35,817,0,0,0,0
1,1,1,0.0,2,1,635.0,1,4,96.43,18.0,1298,505.19,818,0,0,0,0
1,4,6,2.04832,208,8,63.67,0,3,312.27,1.83,4,3.81,0,0,0,0,0
1,1,1,0.0,6,1,126.0,0,2,173.87,8.0,5,4.81,1,0,0,0,0
1,1,1,0.0,1,0,1109.0,0,6,6.89,73.0,30,27.91,23,1,0,0,0
1,1,1,0.0,4,4,1332.0,1,6,6.82,135.0,31,28.9,24,1,0,0,0
1,2,2,0.721928,11,9,292.0,0,5,185.68,10.5,32,29.9,25,0,0,0,0
1,1,1,0.0,1,1,243.0,1,2,9.69,7.0,33,30.84,26,0,0,0,0
1,1,1,0.0,1,1,545.0,1,5,22.96,38.0,34,31.84,27,0,0,0,0
1,1,2,0.721928,7,3,263.5,1,3,15.2,13.0,35,32.83,28,0,0,0,0
1,1,1,0.0,0,1,205.0,1,1,178.73,1.0,6,5.76,1,0,0,0,0
1,1,1,0.0,5,2,93.0,0,1,20.97,2.0,36,33.75,29,1,0,0,0
2,2,2,0.650022,0,12,225.0,0,8,23.39,27.0,7,6.76,3,0,0,0,0
1,3,3,1.3074,56,7,197.33,0,4,38.19,12.67,37,34.73,30,1,0,0,0
1,4,9,2.53404,89,15,76.22,0,5,365.85,2.44,8,7.7,2,0,0,0,0
1,2,4,1.09149,68,390,639.75,1,6,42.88,52.25,1299,499.1,819,1,1,1,1
1,1,1,0.0,3,1,468.0,0,5,3.74,37.0,38,35.38,31,0,0,0,0
2,9,25,3.02144,4031,9,47.88,0,10,8.96,7.6,921,463.08,856,0,0,0,0
23,26,26,4.5199,30,30,203.35,0,14,25.66,15.96,39,36.37,148,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,40,37.37,0,0,0,0,0
23,26,26,4.5199,30,30,203.35,0,14,0.04,16.0,41,38.37,171,0,0,0,0
2,3,5,1.61776,124,11,263.6,1,10,211.43,17.8,9,8.63,2,1,1,1,1
1,2,2,0.721928,33,2,68.0,0,4,15.04,5.5,1300,498.27,820,0,0,0,0
1,6,6,1.26853,464,5,359.17,1,6,37.22,17.67,42,39.08,34,1,1,1,1
1,1,1,0.0,0,8,160.0,0,4,0.98,12.0,1301,498.68,821,0,0,0,0
1,1,1,0.0,1,1,78.0,0,4,6.72,11.0,10,9.54,3,0,0,0,0
1,1,5,2.08365,23,48,257.6,1,3,84.71,11.8,922,459.9,857,0,0,0,0
1,1,1,0.0,3,1,488.0,0,8,3.95,19.0,11,10.53,3,1,1,1,1
1,2,3,1.01061,63,10,313.33,1,6,16.15,35.67,43,39.76,35,1,0,0,0
1,1,1,0.0,8,0,149.0,0,4,249.97,14.0,12,11.5,2,1,0,0,0
1,1,1,0.0,8,0,722.0,0,5,144.8,36.0,13,12.5,3,0,0,0,0
