ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_B,buggy_AG,buggy_MA,buggy_RA
2,2,2,0.591673,5,2,3050.0,1,17,21.7,1463.5,3,2.82,5,0,0,0,0
2,2,2,0.591673,5,2,2960.5,1,18,18.21,1542.5,21,19.89,21,0,0,0,0
1,5,6,1.6314899999999999,58,159,935.67,1,11,30.44,20.0,669,448.06,49,1,1,1,1
1,5,6,1.6511799999999999,55,148,928.0,1,10,70.82,18.0,670,449.06,568,1,0,0,0
1,1,1,0.0,1,3,1573.0,0,20,2.32,232.0,199,148.65,69,0,0,0,0
1,1,1,0.0,1,3,2278.0,0,17,2.31,206.0,200,149.65,70,0,0,0,0
1,1,1,0.0,1,3,2278.0,0,17,2.31,206.0,110,81.03,35,0,0,0,0
1,2,3,0.860065,163,89,3034.33,1,18,18.44,277.67,671,449.84,569,1,1,1,1
1,1,1,0.0,126,71,506.0,1,2,46.32,10.0,672,450.58,50,1,0,0,0
2,2,2,0.8997440000000001,17,2,3042.0,0,18,8.28,286.0,4534,1896.78,56,0,0,0,0
1,1,4,1.79644,90,3,1208.25,0,18,17.63,160.75,4535,1897.75,51,1,1,1,1
1,1,4,1.7389400000000002,89,1,1167.25,0,17,84.36,154.0,4536,1898.74,3395,0,0,0,0
1,1,1,0.0,125,70,502.0,1,2,83.09,8.0,673,451.4,570,0,0,0,0
1,1,1,0.0,3,2,5404.0,0,17,0.28,485.0,4537,1899.01,52,0,0,0,0
1,1,1,0.0,1,1,1571.0,0,20,0.75,233.0,674,452.32,350,0,0,0,0
1,1,1,0.0,1,1,972.0,0,8,117.91,114.0,135,110.97,57,0,0,0,0
2,3,13,2.1157,125,8,91.54,0,10,15.25,5.69,153,121.76,142,0,0,0,0
1,1,8,2.8388,84,41,92.75,0,1,175.89,0.13,154,122.76,142,0,0,0,0
1,2,2,0.787127,32,2,2616.0,0,10,8.16,243.0,155,123.76,143,1,0,0,1
1,1,1,0.0,2,0,299.0,0,1,175.89,1.0,156,124.76,144,0,0,0,0
1,1,1,0.0,64,29,2167.0,0,9,19.83,191.0,157,125.76,145,0,0,0,0
1,3,3,1.3892200000000001,255,59,130.33,1,5,45.02,7.0,158,126.76,146,0,0,0,0
1,2,2,0.8397620000000001,65,28,3098.0,0,18,7.56,270.0,4538,1897.29,53,0,0,0,0
1,1,1,0.0,0,25,2218.0,0,17,0.0,432.0,4539,1898.29,54,0,0,0,0
1,1,1,0.0,40,28,3985.0,0,15,6.11,139.0,4540,1899.28,3396,0,0,0,0
1,1,1,0.0,6,6,3715.0,1,10,8.14,201.0,4541,1900.22,55,0,0,0,0
1,1,3,0.9518139999999999,35,0,550.0,0,1,41.2,2.33,159,127.49,147,0,0,0,0
1,1,1,0.0,33,31,311.0,0,3,0.95,14.0,160,128.49,148,1,1,1,1
1,6,16,2.81823,928,93,913.88,0,11,27.56,39.44,161,129.49,149,1,0,0,0
1,4,5,1.90271,117,13,1354.4,0,7,54.77,16.4,162,130.49,150,0,1,1,1
1,1,1,0.0,0,4,147.0,1,4,0.97,11.0,163,131.48,151,0,0,0,0
1,1,1,0.0,149,0,4893.0,0,17,2.27,2916.0,201,150.05,71,0,0,0,0
1,1,1,0.0,149,0,4893.0,0,17,2.27,2916.0,111,81.71,36,0,0,0,0
1,1,1,0.0,9,9,3423.0,1,10,10.25,171.0,204,153.04,165,0,0,0,0
1,1,1,0.0,9,9,3423.0,1,10,10.25,171.0,112,82.7,93,0,0,0,0
1,2,2,0.479832,0,29,439.0,1,9,13.74,26.0,722,273.79,25,0,0,0,0
1,2,2,0.987693,0,46,2187.0,1,16,22.43,290.0,723,274.79,571,0,0,0,0
1,1,1,0.0,21,4,3267.0,0,8,3.81,69.0,22,20.76,8,0,1,1,1
1,1,1,0.0,21,4,3265.0,0,8,3.81,59.0,23,21.76,12,0,1,1,1
1,1,1,0.0,21,4,3265.0,0,8,3.81,59.0,4,3.8,4,0,1,1,1
1,1,1,0.0,21,4,3240.0,0,8,3.82,53.0,24,22.76,13,0,1,1,1
1,1,1,0.0,21,4,3282.0,0,8,3.82,37.0,25,23.76,14,0,1,1,1
1,1,1,0.0,25,0,2193.0,0,17,0.44,433.0,4542,1900.11,56,1,0,1,1
1,1,1,0.0,3,1,2276.0,1,14,4.17,194.0,4543,1900.43,57,0,0,0,0
1,1,1,0.0,4,2,2366.0,1,13,12.67,187.0,4544,1901.42,3397,0,0,0,0
1,1,1,0.0,92,40,3362.0,1,10,0.98,393.0,164,132.2,152,1,0,0,0
1,3,3,1.08481,56,23,2352.0,0,11,10.61,179.67,165,133.2,153,1,0,0,0
1,1,1,0.0,6,0,980.0,0,6,83.88,43.0,166,134.2,10,0,0,0,0
1,3,3,1.2825,22,12,1051.0,1,15,24.22,89.33,205,153.72,5,0,0,0,0
1,3,3,1.2825,22,12,964.0,1,15,33.61,80.67,206,154.72,166,0,0,0,0
1,3,3,1.2825,22,12,964.0,1,15,33.61,80.67,113,83.53,94,0,0,0,0
1,1,2,0.721928,8,2,3659.0,0,22,1.97,1513.5,207,155.72,72,0,0,0,0
1,1,2,0.721928,8,2,3659.0,0,22,1.97,1513.5,114,84.53,37,0,0,0,0
1,1,1,0.0,4,2,328.0,1,2,48.85,5.0,26,24.7,9,0,0,0,0
1,1,1,0.0,4,2,294.0,1,2,437.9,3.0,27,25.7,15,0,0,0,0
1,1,1,0.0,4,2,294.0,1,2,437.9,3.0,5,4.79,5,0,0,0,0
1,1,1,0.0,4,2,294.0,1,2,437.9,3.0,28,26.7,16,0,0,0,0
1,1,1,0.0,1,0,5048.0,0,17,0.11,2918.0,208,156.68,73,0,0,0,0
1,1,1,0.0,1,0,5048.0,0,17,0.11,2918.0,115,85.51,38,0,0,0,0
1,1,1,0.0,21,1,221.0,0,5,100.79,27.0,167,134.36,154,0,0,0,0
1,1,1,0.0,8,3,3284.0,1,8,3.73,70.0,29,27.5,10,1,0,0,0
1,1,1,0.0,8,3,3282.0,1,8,3.73,60.0,30,28.5,17,1,0,0,0
1,1,1,0.0,8,3,3282.0,1,8,3.73,60.0,6,5.74,6,1,0,0,0
1,1,1,0.0,8,3,3257.0,1,8,3.73,54.0,31,29.5,18,0,0,0,0
1,1,1,0.0,8,3,3299.0,1,8,3.73,38.0,32,30.5,19,0,0,0,0
1,1,1,0.0,18,10,2240.0,0,11,2.95,282.0,168,135.31,155,0,0,0,0
1,1,1,0.0,1,1,1571.0,0,20,5.07,234.0,4545,1893.38,2663,0,0,0,0
1,1,2,0.9182959999999999,2,1,3332.5,0,19,12.7,1578.5,4546,1894.37,2664,0,0,0,0
1,1,1,0.0,2,1,5049.0,0,17,2.82,2919.0,209,156.74,74,0,0,0,0
1,1,1,0.0,2,1,5049.0,0,17,2.82,2919.0,116,86.0,39,0,0,0,0
1,1,1,0.0,1,1,2276.0,0,17,2.93,208.0,210,157.74,75,0,0,0,0
1,1,1,0.0,1,1,2276.0,0,17,2.93,208.0,117,87.0,40,0,0,0,0
1,1,1,0.0,1,0,5050.0,0,17,0.0,2920.0,211,158.74,76,0,0,0,0
1,1,1,0.0,1,0,5050.0,0,17,0.0,2920.0,118,88.0,41,0,0,0,0
1,1,1,0.0,2,2,2278.0,1,14,3.6,195.0,675,448.74,51,0,0,0,0
1,1,1,0.0,9,3,2202.0,0,9,5.52,192.0,169,136.11,156,0,0,0,0
1,1,1,0.0,6,0,301.0,0,2,5.52,2.0,170,137.11,157,0,0,0,0
1,1,2,0.9182959999999999,2,1,2401.5,0,18,7.23,1248.0,136,110.49,58,0,0,0,0
2,3,3,0.601657,105,84,2598.0,1,19,210.33,825.0,137,111.48,174,0,0,0,0
2,2,2,0.056220000000000006,89,66,3451.5,0,19,0.01,1234.0,138,112.48,176,0,0,0,0
6,22,29,4.38708,1678,277,125.83,0,20,10.72,9.24,676,449.09,974,1,1,1,1
1,1,1,0.0,5,0,1591.0,0,20,0.03,236.0,677,450.07,352,0,0,0,0
1,5,8,1.15625,278,81,865.75,0,12,17.62,33.0,171,137.8,158,1,1,1,1
1,1,1,0.0,59,92,1336.0,0,8,22.0,105.0,172,138.8,159,0,0,0,0
1,1,3,0.47740699999999997,76,76,804.67,0,10,0.0,16.33,173,139.8,160,1,0,0,0
1,1,2,0.852405,44,10,1422.0,0,14,13.31,133.5,678,450.43,53,1,1,1,1
1,1,1,0.0,8,9,602.0,0,9,5.67,51.0,679,451.42,54,0,0,0,0
1,2,9,2.9022900000000003,35,16,539.22,0,11,118.34,40.33,174,140.68,161,0,0,0,0
1,6,7,2.33325,23,37,737.14,0,11,203.78,60.0,175,141.66,162,0,0,0,0
1,3,3,1.2825,12,22,1054.33,1,15,4.97,89.67,680,452.17,55,0,0,0,0
1,1,1,0.0,13,8,1921.0,1,15,44.25,250.0,33,31.33,11,0,0,0,0
1,1,1,0.0,7,0,1177.0,0,5,12.88,20.0,4547,1889.82,58,1,0,1,1
1,2,2,0.8142,119,16,2222.5,1,9,5.92,41.5,34,32.32,12,0,0,0,0
2,3,3,0.8708959999999999,120,16,3047.67,1,18,4.66,1031.67,35,33.32,31,0,0,0,0
1,3,3,1.2825,12,22,967.33,1,15,5.0,81.0,213,160.04,167,0,0,0,0
1,3,3,1.2825,12,22,967.33,1,15,5.0,81.0,119,88.61,95,0,0,0,0
2,3,3,0.92622,119,14,2764.0,1,18,4.36,818.67,36,34.32,33,0,0,0,0
2,2,2,0.994149,211,189,104.0,0,1,1.15,0.5,681,453.1,2,0,0,0,0
1,2,2,0.8142,119,16,2221.0,1,8,5.98,35.0,37,35.32,22,0,0,0,0
1,2,2,0.8142,119,16,2221.0,1,8,5.98,35.0,7,6.7,7,0,0,0,0
1,1,1,0.0,82,0,2276.0,0,17,2.15,209.0,214,161.02,77,0,0,0,0
1,1,1,0.0,82,0,2276.0,0,17,2.15,209.0,120,89.6,42,0,0,0,0
1,1,1,0.0,0,82,82.0,0,3,219.21,4.0,215,162.01,168,0,0,0,0
1,1,1,0.0,0,82,82.0,0,3,219.21,4.0,121,90.6,96,0,0,0,0
2,2,2,0.9494520000000001,18,1,1142.0,0,20,1.25,119.0,682,454.01,409,0,0,0,0
1,1,1,0.0,0,85,85.0,0,3,53.94,7.0,216,162.99,6,0,0,0,0
1,1,1,0.0,13,8,1916.0,1,14,44.95,242.0,38,36.26,23,0,1,1,0
1,1,1,0.0,13,8,1916.0,1,14,44.95,242.0,8,7.69,8,0,1,1,0
1,2,4,1.26089,24,8,511.25,0,10,53.53,14.25,683,454.49,57,1,0,1,1
1,1,1,0.0,9,1,902.0,0,8,54.61,36.0,684,455.42,58,1,1,1,1
1,1,1,0.0,9,1,644.0,0,7,242.94,33.0,685,456.42,572,0,0,0,0
1,1,1,0.0,5,0,363.0,0,2,146.87,6.0,39,37.24,24,0,0,0,0
1,1,1,0.0,5,0,363.0,0,2,146.87,6.0,9,8.69,9,0,0,0,0
1,1,2,0.46274899999999997,32,19,712.5,1,5,107.75,16.0,539,194.38,442,0,1,1,1
2,2,3,0.746584,35,19,2052.67,1,18,139.6,1030.33,540,195.38,857,0,0,0,0
1,1,1,0.0,28,18,619.0,1,4,54.71,20.0,541,196.37,1,0,1,1,0
1,1,1,0.0,20,3,1938.0,1,13,0.95,109.0,40,38.23,25,0,0,0,0
1,1,1,0.0,20,3,1938.0,1,13,0.95,109.0,10,9.69,10,0,0,0,0
1,1,1,0.0,2,2,3425.0,1,10,1.54,396.0,176,142.16,163,0,0,0,0
1,1,1,0.0,5,2,2249.0,0,8,55.56,62.0,686,456.59,59,0,0,0,0
1,10,15,1.1542,2820,55,1453.93,0,19,22.41,40.67,4548,1883.65,59,1,1,1,1
1,1,1,0.0,8,0,150.0,0,9,51.73,35.0,4549,1884.62,7,0,0,0,0
1,1,1,0.0,8,0,150.0,0,9,63.5,32.0,4550,1885.62,3398,0,0,0,0
2,18,38,4.41499,3649,259,547.03,0,22,13.35,36.39,217,163.0,7,1,1,1,1
1,1,1,0.0,2,1,470.0,0,9,46.36,54.0,218,164.0,8,0,0,0,0
1,1,1,0.0,2,1,321.0,0,9,52.35,47.0,219,164.99,169,0,0,0,0
1,1,1,0.0,2,1,321.0,0,9,52.35,47.0,122,91.03,97,0,0,0,0
1,1,1,0.0,5,2,1798.0,0,8,73.1,55.0,220,165.74,170,0,0,0,0
1,1,1,0.0,5,2,1798.0,0,8,73.1,55.0,123,91.89,98,0,0,0,0
1,1,1,0.0,1,1,1220.0,1,7,11.9,37.0,41,38.93,13,0,0,0,0
1,1,1,0.0,1,1,1208.0,1,6,11.9,31.0,42,39.93,26,0,1,1,0
1,1,1,0.0,1,1,1208.0,1,6,11.9,31.0,11,10.6,11,0,1,1,0
1,2,2,0.650022,32,16,316.0,0,1,1.15,0.5,221,166.6,9,0,0,0,0
1,2,2,0.191433,68,0,269.0,0,10,0.58,27.0,687,455.49,60,0,0,0,0
1,2,2,0.8112779999999999,4,4,526.0,0,13,38.63,50.0,222,167.59,10,0,1,1,1
1,2,2,0.8112779999999999,4,4,499.0,0,13,106.82,48.0,223,168.59,171,0,1,1,1
1,2,2,0.8112779999999999,4,4,499.0,0,13,106.82,48.0,124,92.81,99,0,1,1,1
1,1,1,0.0,36,10,562.0,0,2,58.06,27.0,139,112.11,6,0,0,0,0
1,1,1,0.0,34,9,522.0,0,2,194.52,20.0,140,113.11,117,0,0,0,0
2,3,3,1.09948,42,6,1582.0,1,18,118.66,818.67,141,114.11,179,0,0,0,0
1,2,2,0.6997720000000001,30,7,2811.0,1,17,27.59,247.5,688,456.18,61,1,0,0,0
1,1,1,0.0,6,0,441.0,0,3,0.99,13.0,224,169.23,172,0,0,0,0
1,1,1,0.0,6,0,441.0,0,3,0.99,13.0,125,93.61,100,0,0,0,0
1,1,1,0.0,6,0,441.0,0,3,1.0,14.0,225,170.23,11,0,0,0,0
1,1,1,0.0,1,0,2358.0,0,17,5.26,210.0,4551,1879.65,2665,0,0,0,0
1,1,1,0.0,1,1,2359.0,0,17,0.0,211.0,4552,1880.64,2666,0,0,0,0
1,1,1,0.0,1,0,1608.0,0,20,5.19,238.0,4553,1881.64,2667,0,0,0,0
1,4,6,2.05937,207,43,992.33,0,11,14.04,63.33,177,141.81,164,0,0,0,0
1,3,6,2.1172299999999997,7,60,1740.5,0,18,53.86,146.0,226,171.03,173,1,1,1,1
1,3,6,2.1172299999999997,7,60,1740.5,0,18,53.86,146.0,126,94.5,101,1,1,1,1
1,1,1,0.0,21,3,5051.0,0,17,7.81,2921.0,227,172.02,78,0,0,0,0
1,1,1,0.0,21,3,5051.0,0,17,7.81,2921.0,127,95.5,43,0,0,0,0
1,1,1,0.0,41,6,471.0,0,9,3.34,55.0,4554,1879.95,60,0,0,0,0
1,1,1,0.0,41,6,322.0,0,9,3.33,48.0,4555,1880.95,3399,0,0,0,0
1,1,1,0.0,41,6,275.0,0,6,363.29,38.0,4556,1881.49,3400,0,0,0,0
1,1,1,0.0,4,0,114.0,0,5,437.66,15.0,4557,1882.49,257,0,0,0,0
1,1,1,0.0,4,0,114.0,0,5,437.66,15.0,4558,1883.49,258,0,0,0,0
1,1,1,0.0,4,0,137.0,0,6,30.89,17.0,4559,1884.49,259,0,0,0,0
1,1,1,0.0,6,2,664.0,0,10,33.58,63.0,178,142.49,165,0,0,0,0
1,5,8,1.2686899999999999,200,211,1383.25,0,12,59.8,68.5,179,143.49,166,1,0,0,0
1,1,3,0.722858,38,67,1037.33,0,9,0.0,58.67,180,144.49,167,0,0,0,0
1,1,1,0.0,36,16,1945.0,1,7,1.08,58.0,181,145.47,168,0,0,0,0
1,4,4,1.65767,54,26,1370.25,0,10,41.81,115.0,182,146.47,169,1,1,1,1
1,1,1,0.0,12,9,1691.0,1,11,31.95,69.0,689,454.53,62,0,0,0,0
2,2,2,0.252531,43,28,4214.5,0,19,15.53,1556.0,4560,1882.08,6069,0,0,0,0
1,2,2,0.9456600000000001,29,4,344.0,1,9,59.63,15.0,690,455.33,63,0,0,0,0
1,1,1,0.0,1,0,3422.0,0,10,1.02,398.0,183,147.13,170,0,0,0,0
1,2,2,0.9852280000000001,5,2,2694.0,0,10,0.52,218.0,184,148.13,171,0,0,0,0
1,3,4,1.52965,140,11,686.25,0,9,14.06,51.25,185,148.91,172,0,0,0,0
1,16,41,3.01307,1451,1202,694.34,1,20,40.0,29.8,43,40.43,14,1,1,1,1
1,1,1,0.0,1,1,238.0,0,1,5.76,1.0,691,455.52,64,0,0,0,0
1,1,1,0.0,2,1,547.0,0,3,53.99,42.0,4561,1880.36,3402,0,0,0,0
1,1,1,0.0,6,0,417.0,0,2,54.98,6.0,4562,1878.75,3403,0,0,0,0
1,9,17,2.4236400000000002,4098,736,839.82,0,21,22.54,52.94,4563,1876.1,61,1,1,1,1
1,7,20,3.4477300000000004,847,59,1087.8,0,20,28.46,42.05,229,171.75,12,1,1,1,1
1,7,19,3.36884,848,61,1107.05,0,20,59.83,41.89,230,172.67,174,1,1,1,1
1,7,19,3.36884,848,61,1107.05,0,20,59.83,41.89,128,95.2,102,1,1,1,1
1,1,1,0.0,0,3,30.0,0,1,0.7,1.0,231,173.42,175,0,0,0,0
1,1,1,0.0,0,3,30.0,0,1,0.7,1.0,129,96.06,103,0,0,0,0
1,4,7,1.71502,332,203,5053.14,0,15,26.99,37.14,692,452.56,65,1,0,0,0
2,2,2,0.468996,19,1,149.5,0,3,72.19,6.0,693,452.88,69,1,0,0,0
1,3,10,1.99885,537,9,639.4,1,18,41.26,51.2,694,453.58,67,1,0,0,0
5,28,37,3.9883900000000003,1511,490,108.16,0,18,9.4,12.0,695,454.47,77,1,1,1,1
1,5,6,1.9134099999999998,360,2,62.67,1,7,23.06,4.0,696,455.43,69,1,0,0,0
2,2,2,0.262311,35,10,2616.0,0,18,127.35,1546.5,142,112.46,181,0,0,0,0
2,2,2,0.650022,4,2,3574.5,1,18,12.67,1228.5,143,113.46,183,0,0,0,0
2,2,2,0.650022,4,2,4007.0,1,18,7.41,1548.5,144,114.46,185,0,0,0,0
1,1,1,0.0,1,1,3295.0,1,8,14.78,62.0,145,115.46,122,1,0,0,0
1,1,1,0.0,1,1,3297.0,1,8,14.83,72.0,146,116.46,7,1,0,0,0
1,1,1,0.0,1,1,333.0,0,5,12.15,23.0,697,456.33,70,0,0,0,0
1,1,1,0.0,2,0,2579.0,0,11,32.23,90.0,698,456.71,3,1,1,1,1
1,1,1,0.0,2,0,2268.0,0,11,32.24,86.0,699,457.71,573,1,1,1,1
1,1,1,0.0,3,2,119.0,1,7,1.07,12.0,700,458.67,71,0,0,0,0
1,3,5,1.32124,120,45,12046.4,0,8,80.25,7.8,186,147.33,173,0,0,0,0
1,1,1,0.0,6,1,101.0,0,1,298.24,2.0,187,148.33,174,0,0,0,0
1,1,1,0.0,1,1,1501.0,0,1,0.0,6.0,188,149.33,175,0,0,0,0
1,2,2,0.9587120000000001,15,6,709.5,0,2,12.3,10.0,189,150.33,176,0,0,0,0
2,4,5,1.49476,136,11,1400.0,1,11,65.39,106.8,190,151.33,177,0,0,0,0
1,1,3,1.13497,14,4,284.67,1,1,63.13,0.67,191,152.33,178,0,0,0,0
1,1,1,0.0,72,0,1288.0,0,8,261.26,59.0,192,153.33,179,0,0,0,0
1,1,1,0.0,12,0,1270.0,0,8,8.0,39.0,44,40.59,15,0,0,0,0
1,1,1,0.0,12,0,1250.0,0,7,16.62,31.0,45,41.59,27,0,0,0,0
1,1,1,0.0,12,0,1250.0,0,7,16.62,31.0,12,11.22,12,0,0,0,0
2,2,2,0.391244,13,0,2992.0,0,18,9.26,1545.5,46,42.59,41,0,0,0,0
2,2,2,0.391244,13,0,2543.0,0,18,9.25,1225.5,47,43.59,43,0,0,0,0
1,3,4,1.10524,172,20,636.5,0,8,117.4,14.25,232,172.86,176,1,1,1,0
1,3,4,1.10524,172,20,636.5,0,8,117.4,14.25,130,96.2,104,1,1,1,0
1,3,4,1.09265,177,20,647.5,0,9,41.68,15.5,233,173.86,13,1,1,1,1
2,17,44,4.56404,1864,862,556.91,0,12,92.88,19.86,193,153.83,191,1,1,1,1
1,3,4,1.48937,26,20,769.0,0,9,17.44,50.75,194,154.83,181,1,0,0,0
1,1,1,0.0,7,0,1123.0,0,5,31.74,15.0,4564,1857.6,13,0,0,0,0
1,1,1,0.0,3,2,1851.0,1,15,31.94,252.0,234,173.86,177,0,0,0,0
1,1,1,0.0,3,2,1851.0,1,15,31.94,252.0,131,96.65,105,0,0,0,0
1,2,2,0.522559,9,8,355.5,0,10,25.2,30.0,4565,1855.83,62,0,0,0,0
1,1,1,0.0,2,3,1852.0,1,15,0.24,253.0,235,174.77,178,0,1,1,1
1,1,1,0.0,2,3,1852.0,1,15,0.24,253.0,132,97.6,106,0,1,1,1
1,1,2,0.246023,47,2,600.0,0,7,64.34,14.5,48,44.2,16,0,0,0,0
1,1,2,0.246023,47,2,590.0,0,7,370.36,13.0,49,45.2,30,0,0,0,0
1,1,2,0.246023,47,2,590.0,0,7,370.36,13.0,13,12.12,13,0,0,0,0
1,1,1,0.0,1,1,2359.0,0,17,14.87,212.0,237,176.71,79,0,0,0,0
1,1,1,0.0,1,1,2359.0,0,17,14.87,212.0,133,98.57,44,0,0,0,0
1,2,2,0.322757,33,1,4734.0,1,18,16.18,272.0,702,456.58,73,0,0,0,0
1,2,2,0.175565,38,0,34.0,0,1,32.8,1.0,4566,1855.39,3404,0,0,0,0
1,4,6,1.77921,1949,48,3509.0,0,2,3.61,1.83,703,457.4,74,0,0,0,0
1,4,6,2.38234,35,5,1777.5,0,19,40.64,148.83,238,177.42,14,1,1,1,1
1,3,5,2.07675,28,5,1937.2,0,18,62.26,168.8,239,178.41,179,1,1,1,1
1,3,5,2.07675,28,5,1937.2,0,18,62.26,168.8,134,99.4,107,1,1,1,1
1,2,2,0.322757,33,1,4599.5,1,18,13.81,257.5,240,179.33,180,0,0,0,0
1,2,2,0.322757,33,1,4599.5,1,18,13.81,257.5,135,100.35,108,0,0,0,0
1,1,1,0.0,1,1,2359.0,0,1,0.0,1.0,4568,1855.34,1,0,0,0,0
1,1,1,0.0,47,61,2359.0,0,1,0.01,2.0,4569,1856.33,2,0,0,0,0
1,1,1,0.0,1,1,2345.0,0,1,0.0,3.0,4570,1857.33,3,0,0,0,0
1,1,1,0.0,1,1,2345.0,0,1,0.0,4.0,4571,1858.33,4,0,0,0,0
1,1,1,0.0,4,4,2345.0,0,1,0.0,5.0,4573,1860.32,5,0,0,0,0
1,1,1,0.0,1,1,2345.0,0,1,0.02,6.0,4574,1861.28,6,0,0,0,0
1,1,1,0.0,4,4,2345.0,0,1,0.0,7.0,4575,1862.27,7,0,0,0,0
1,1,1,0.0,4,4,2345.0,0,1,0.0,8.0,4577,1864.27,8,0,0,0,0
1,1,1,0.0,8,18,386.0,0,6,75.66,10.0,147,115.65,8,0,0,0,0
1,1,1,0.0,8,18,386.0,0,6,97.61,9.0,148,116.65,123,0,0,0,0
2,2,2,0.22853800000000002,9,18,2563.0,0,18,51.41,1545.5,149,117.65,189,0,0,0,0
1,1,1,0.0,1,1,4799.0,0,9,9.95,75.0,150,118.65,9,0,0,0,0
1,1,1,0.0,0,1,75.0,0,1,770.91,1.0,151,119.64,9,0,0,0,0
1,1,1,0.0,0,1,75.0,0,1,770.91,1.0,152,120.64,10,0,0,0,0
1,1,1,0.0,1,1,130.0,1,3,47.76,8.0,153,121.64,10,0,0,0,0
1,1,1,0.0,1,1,126.0,1,2,47.75,7.0,154,122.64,125,0,0,0,0
2,2,2,0.9182959999999999,2,1,2429.5,1,18,59.35,1545.5,155,123.64,192,0,0,0,0
1,1,1,0.0,5,1,3580.0,0,6,67.16,216.0,4578,1855.14,3405,0,0,0,0
1,1,1,0.0,3,1,2321.0,1,14,13.39,198.0,4579,1856.09,63,0,0,0,0
1,1,1,0.0,1,1,1058.0,0,4,70.74,42.0,4580,1856.32,3406,0,0,0,0
1,1,1,0.0,1,0,77.0,0,1,70.78,2.0,4581,1857.23,3407,0,0,0,0
1,1,1,0.0,3,3,819.0,0,3,36.89,46.0,4582,1858.21,3408,0,0,0,0
1,2,3,1.10014,260,30,454.33,0,6,18.86,12.0,724,264.27,26,1,1,1,1
1,2,3,1.10014,260,30,446.0,0,5,18.87,10.0,725,265.27,572,1,1,1,1
1,2,3,1.10014,260,30,442.67,0,4,51.9,6.0,726,266.27,573,0,0,0,0
1,3,4,1.33293,55,40,1672.25,0,15,9.01,75.75,704,453.24,75,1,0,0,0
1,1,1,0.0,49,39,2071.0,1,14,18.17,155.0,705,454.1,76,0,1,1,1
1,6,20,2.44345,452,272,1290.55,0,21,35.25,58.15,706,455.03,77,1,0,1,0
1,3,3,1.37731,97,2,634.0,0,9,49.45,18.33,50,45.34,31,0,0,0,0
1,3,3,1.37731,97,2,634.0,0,9,49.45,18.33,14,12.87,14,0,0,0,0
1,3,3,1.37731,97,2,651.67,0,9,23.92,18.67,51,46.34,17,1,1,1,1
1,2,2,0.9881110000000001,30,9,1419.5,1,14,8.8,71.5,727,266.61,27,1,0,1,1
1,2,2,0.991992,29,9,1318.5,1,14,8.7,62.0,728,267.61,574,0,0,0,0
1,1,1,0.0,4,5,5453.0,1,17,0.78,493.0,241,177.9,15,0,0,0,0
1,1,1,0.0,4,1,5202.0,1,17,6.47,466.0,242,178.9,181,0,0,0,0
1,1,1,0.0,4,1,5202.0,1,17,6.47,466.0,136,99.99,109,0,0,0,0
1,1,1,0.0,2,5,603.0,1,13,15.77,90.0,243,179.9,16,1,1,1,1
1,1,1,0.0,2,5,549.0,1,13,15.58,86.0,244,180.9,182,1,1,1,1
1,1,1,0.0,2,5,549.0,1,13,15.58,86.0,137,100.99,110,1,1,1,1
1,1,1,0.0,6,3,1473.0,1,3,71.64,20.0,729,268.57,28,0,1,1,1
1,1,1,0.0,6,3,1462.0,1,2,71.64,16.0,730,269.57,575,0,1,1,1
1,1,1,0.0,3,1,3584.0,0,6,2.52,217.0,4583,1853.75,3409,0,0,0,0
1,1,1,0.0,4,3,3586.0,0,6,0.01,218.0,4584,1854.73,3410,0,0,0,0
2,3,3,0.697188,95,2,2677.67,1,18,4.18,185.0,245,181.83,18,1,0,0,0
1,3,3,0.697188,95,2,2491.67,1,18,4.24,175.33,246,182.79,183,1,1,1,1
1,3,3,0.697188,95,2,2491.67,1,18,4.24,175.33,138,101.93,111,1,1,1,1
1,1,1,0.0,12,4,3068.0,1,11,19.88,203.0,707,454.66,78,1,0,0,0
1,1,1,0.0,49,39,1774.0,1,13,54.54,141.0,708,455.66,574,1,1,1,1
1,1,1,0.0,49,39,1721.0,1,11,77.72,135.0,709,456.66,575,0,1,1,1
1,1,1,0.0,1,1,37.0,0,1,8.13,1.0,4585,1853.75,3411,0,0,0,0
1,3,3,1.47109,44,47,327.0,1,8,47.65,17.67,52,47.21,32,1,0,0,0
1,3,3,1.47109,44,47,327.0,1,8,47.65,17.67,15,13.83,15,1,0,0,0
1,3,3,1.40266,57,47,329.0,1,8,73.9,17.67,53,48.21,18,1,0,0,0
1,1,1,0.0,5,2,158.0,1,9,26.0,33.0,4586,1854.55,3412,0,0,0,0
1,1,1,0.0,5,2,158.0,1,9,26.01,36.0,4587,1855.55,8,0,0,0,0
2,2,4,0.792887,62,33,1020.5,1,18,11.51,97.75,247,183.52,20,1,0,0,0
1,2,3,0.687546,61,33,1341.33,1,18,91.58,122.67,248,184.51,184,0,0,0,0
1,2,3,0.687546,61,33,1341.33,1,18,91.58,122.67,139,102.77,112,0,0,0,0
1,1,1,0.0,3,2,1393.0,1,12,2.08,241.0,731,270.22,29,1,0,1,1
1,1,1,0.0,3,2,1306.0,1,11,82.41,228.0,732,271.22,576,0,0,0,0
2,2,2,0.650022,4,2,3181.0,1,18,44.62,1564.0,733,272.22,985,0,0,0,0
