ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_B,buggy_AG,buggy_MA,buggy_RA
3,6,7,2.19393,981,3,483.71,1,15,16.97,106.86,436,268.67,960,1,1,1,1
3,3,3,0.9608530000000001,39,2,2457.67,1,15,3.7,251.67,146,103.29,337,0,0,0,0
3,3,3,0.9608530000000001,39,2,2451.67,1,15,3.7,250.33,147,104.29,340,0,0,0,0
2,2,4,1.0081799999999999,913,1208,1248.25,0,15,30.28,188.0,144,95.69,200,1,1,1,1
2,2,4,1.0081799999999999,913,1208,1243.75,0,15,30.27,187.0,145,96.69,202,0,0,0,0
2,2,2,0.684038,8,3,1516.5,1,15,9.08,372.0,146,71.73,172,1,1,1,1
1,1,2,0.8112779999999999,0,16,71.5,0,1,288.02,2.0,437,268.75,267,0,0,0,0
1,1,2,0.8112779999999999,0,16,71.5,0,1,288.02,2.0,438,269.75,268,0,0,0,0
2,2,2,0.684038,8,3,1507.5,1,15,9.51,370.0,147,72.68,174,0,1,1,0
2,2,2,0.203906,73,21,1236.5,1,15,27.89,372.5,148,104.86,233,0,0,0,0
2,2,2,0.203906,73,21,1227.5,1,15,27.68,370.5,149,105.86,235,0,0,0,0
3,3,3,1.10753,81,4,1632.33,0,15,3.57,249.33,146,97.37,313,0,0,0,0
3,3,3,1.10753,81,4,1626.33,0,15,3.58,248.0,147,98.37,316,0,0,0,0
1,2,2,0.298196,101,202,636.5,0,5,2.66,4.0,439,270.35,269,0,0,0,0
1,2,2,0.298196,101,202,636.5,0,5,2.67,4.0,440,271.35,270,0,0,0,0
2,2,2,0.650022,8,4,1166.5,0,15,46.89,373.5,32,15.95,27,0,0,0,0
2,9,29,2.72852,642,738,858.45,0,12,18.65,6.83,28,26.9,45,1,1,1,1
2,9,29,2.72852,642,738,858.21,0,12,18.65,6.83,29,27.9,47,0,0,0,0
2,5,5,1.88992,14,8,995.8,1,15,4.05,152.8,441,272.3,696,1,1,1,1
2,5,5,1.88992,14,8,991.8,1,15,4.07,151.8,442,273.3,698,0,0,0,0
2,2,2,0.468996,12,8,1214.0,1,15,3.41,374.0,443,274.3,615,0,0,0,1
2,2,2,0.468996,12,8,1204.0,1,15,3.41,371.5,444,275.3,617,0,0,0,0
2,2,2,0.970951,4,1,1170.5,0,15,0.03,375.0,33,16.95,29,0,0,0,0
1,1,1,0.0,2,2,160.0,0,5,21.9,6.0,445,276.23,36,1,1,1,1
1,1,1,0.0,2,2,160.0,0,5,21.9,6.0,446,277.23,37,0,0,0,0
2,2,2,0.970951,4,1,1241.0,1,15,9.52,372.0,148,99.13,221,0,0,0,0
2,2,2,0.970951,4,1,1252.0,1,15,9.52,375.0,149,100.13,223,0,0,0,0
2,2,2,1.0,3,1,1278.0,1,15,133.09,372.5,447,277.7,702,0,0,0,0
2,2,2,1.0,3,1,1289.0,1,15,133.09,375.5,448,278.7,704,0,0,0,0
2,2,2,0.9182959999999999,6,0,1308.5,0,13,118.03,310.0,150,101.12,225,0,0,0,0
2,2,2,0.9182959999999999,6,0,1455.0,0,15,0.59,375.0,151,102.12,227,0,0,0,0
2,2,2,0.9182959999999999,6,0,1466.0,0,15,0.59,378.0,152,103.12,229,0,0,0,0
1,1,1,0.0,0,1,273.0,0,7,1.2,10.0,449,279.69,358,0,0,0,0
1,1,1,0.0,0,1,273.0,0,7,1.21,10.0,450,280.69,359,0,0,0,0
1,1,1,0.0,11,12,251.0,1,5,3.06,6.0,150,106.2,121,0,0,0,0
1,1,1,0.0,11,12,251.0,1,5,3.06,6.0,151,107.2,122,0,0,0,0
1,1,1,0.0,0,6,250.0,0,3,25.09,4.0,451,280.55,38,0,0,0,0
1,1,1,0.0,0,6,250.0,0,3,25.09,4.0,452,281.55,39,0,0,0,0
2,6,9,2.07577,413,321,1104.33,0,15,29.42,83.67,148,73.14,151,0,0,0,0
3,4,10,2.49839,230,21,816.9,1,15,16.16,77.8,153,103.52,329,1,0,0,0
3,4,10,2.49839,230,21,814.4,1,15,16.44,77.2,154,104.51,332,0,0,0,0
3,3,4,1.07595,28,22,1484.0,0,15,1.82,193.5,32,30.56,80,0,0,0,0
3,3,4,1.07595,28,22,1477.5,0,15,2.12,191.75,33,31.56,83,0,0,0,0
2,3,3,0.765232,101,77,900.33,0,15,1.79,253.33,35,23.46,38,0,0,0,0
2,2,2,1.0,3,1,1282.0,1,15,2.23,374.5,453,281.73,708,0,0,0,0
2,2,2,1.0,3,1,1295.5,1,15,2.14,378.5,454,282.73,710,0,0,0,0
2,5,6,0.9976200000000001,427,7,509.0,0,15,4.89,126.33,149,74.04,153,0,0,0,0
1,1,1,0.0,1,0,261.0,0,2,390.81,2.0,455,283.69,362,0,0,0,0
1,1,1,0.0,1,0,261.0,0,2,390.81,2.0,456,284.69,363,0,0,0,0
2,2,2,0.619382,10,3,529.5,0,5,2.93,17.5,34,32.49,57,0,0,0,0
3,3,3,0.626995,28,7,1507.33,1,15,35.34,255.0,35,33.49,88,1,1,1,1
3,3,3,0.626995,28,7,1497.33,1,15,35.34,252.0,36,34.49,91,0,0,0,0
3,3,3,0.7008449999999999,62,1,2129.33,0,15,14.41,255.33,457,285.66,987,0,0,0,0
3,3,3,0.7008449999999999,62,1,2119.33,0,15,14.41,252.33,458,286.66,990,0,0,0,0
3,3,3,0.887241,42,2,1631.0,1,15,0.76,255.0,155,105.29,335,0,0,0,0
3,3,3,0.887241,42,2,1621.0,1,15,0.77,252.0,156,106.29,338,0,0,0,0
3,3,3,1.35164,14,4,1741.0,0,15,1.02,258.67,157,107.15,341,0,0,0,0
3,3,3,1.35164,14,4,1731.0,0,15,0.74,256.33,158,108.15,344,0,0,0,0
3,4,10,2.71645,250,88,558.3,1,15,84.65,77.1,36,24.35,73,1,1,1,0
3,4,9,2.48477,209,88,617.0,1,15,94.05,84.67,37,25.35,76,1,1,1,0
3,4,4,1.35744,36,8,852.75,1,15,32.74,191.5,159,108.93,347,0,0,0,0
1,1,1,0.0,41,0,0.0,0,0,0.0,0.0,38,26.33,26,0,0,0,0
3,4,4,1.35744,36,8,845.25,1,15,32.78,189.25,160,109.92,350,0,0,0,0
1,1,2,0.9182959999999999,3,0,1816.5,0,16,2.95,398.5,150,74.8,97,0,0,0,0
3,8,16,2.3435200000000003,987,84,731.0,0,15,31.87,49.88,152,107.3,349,1,1,1,1
3,8,16,2.3435200000000003,987,84,729.0,0,15,31.87,49.38,153,108.3,352,0,1,1,1
1,1,1,0.0,1,1,364.0,0,1,0.74,1.0,154,109.13,112,0,0,0,0
1,1,1,0.0,1,1,364.0,0,1,0.73,1.0,155,110.13,113,0,0,0,0
3,3,3,0.981799,102,2,1061.67,1,15,16.85,256.0,161,110.7,353,0,0,0,0
3,3,3,0.981799,102,2,1051.0,1,15,16.84,252.67,162,111.7,356,0,0,0,0
3,4,6,2.13395,41,10,1065.0,0,15,28.11,130.33,37,35.22,94,0,0,0,0
3,4,6,2.13395,41,10,1059.67,0,15,27.27,129.0,38,36.22,97,0,0,0,0
4,6,10,2.2631099999999997,114,72,1867.5,1,13,139.52,63.0,459,286.1,998,0,0,0,0
1,1,1,0.0,59,39,139.0,0,6,0.02,10.0,460,287.09,6,0,0,0,0
3,4,10,2.5775099999999997,88,75,1529.8,1,15,16.69,79.8,39,37.22,100,0,0,0,0
3,4,10,2.5775099999999997,88,75,1526.6,1,15,16.69,78.8,40,38.22,103,0,0,0,0
3,5,6,2.3751,68,8,808.67,1,15,27.01,129.5,461,288.04,996,0,0,0,0
3,5,6,2.3751,68,8,814.0,1,15,27.02,131.17,462,289.04,999,1,0,0,0
2,2,2,0.015390000000000001,1418,0,1148.0,0,15,0.06,380.5,463,289.98,633,0,0,0,0
2,2,2,0.015390000000000001,1418,0,1164.0,0,15,0.06,385.5,464,290.98,635,0,0,0,0
3,3,3,0.365792,52,1,1006.67,1,15,134.39,258.67,465,291.95,1006,0,0,0,0
3,3,3,1.13497,35,1,1339.33,1,15,8.53,255.33,156,110.45,357,0,0,0,0
3,3,3,1.3527200000000001,37,3,1350.67,1,15,8.51,259.0,157,111.45,360,0,0,0,0
2,3,3,1.4355200000000001,6,3,1452.67,1,15,11.49,257.0,158,112.45,247,0,0,0,0
2,3,3,1.55666,5,2,1464.0,1,15,11.49,260.67,159,113.45,249,0,0,0,0
3,3,3,1.49492,9,2,1895.0,0,15,50.92,260.0,163,112.02,359,0,0,0,0
3,3,3,1.49492,9,2,1883.67,0,15,50.92,256.33,164,113.02,362,0,0,0,0
1,1,1,0.0,58,0,0.0,0,0,0.0,0.0,151,75.33,98,0,0,0,0
3,3,4,1.34089,51,12,2397.25,1,15,13.71,195.25,160,114.42,367,0,0,0,0
3,3,4,1.34089,51,12,2388.75,1,15,13.71,192.5,161,115.42,370,0,0,0,0
3,4,5,1.2911700000000002,19,43,1043.0,1,15,22.53,159.0,162,116.42,373,0,0,0,0
3,4,5,1.2911700000000002,19,43,1036.2,1,15,22.53,156.8,163,117.42,376,0,0,0,0
1,1,13,0.0,0,0,0.0,0,8,13.76,3.31,466,290.92,281,0,0,0,0
1,1,2,0.0,0,0,0.0,0,4,10.71,2.0,467,291.92,282,0,0,0,0
2,2,3,0.539505,32,11,1081.33,1,15,33.96,260.0,165,113.31,255,1,1,1,1
2,2,3,0.539505,32,11,1070.0,1,15,33.96,256.33,166,114.31,257,0,0,0,0
3,3,3,1.16424,45,6,1472.33,1,15,22.01,257.0,468,291.73,1011,0,0,0,0
3,3,3,1.16424,45,6,1483.67,1,15,22.01,260.67,469,292.73,1014,0,1,1,0
1,1,1,0.0,1,1,470.0,0,1,8.97,8.0,167,115.27,130,0,0,0,0
1,1,1,0.0,1,1,470.0,0,1,8.98,8.0,168,116.27,131,0,1,1,1
3,3,3,0.7723949999999999,69,1,1620.33,0,15,11.04,261.0,169,117.08,371,0,0,0,0
3,3,3,0.7723949999999999,69,1,1609.0,0,15,11.05,257.33,170,118.08,374,0,0,0,0
3,5,6,1.58902,412,71,720.67,0,15,71.19,131.0,171,119.07,377,1,1,1,1
2,2,10,2.65101,1298,1004,2004.2,0,15,49.17,77.7,256,112.31,363,0,0,0,0
3,3,3,0.7533350000000001,27,0,1680.33,0,15,3.3,262.33,172,119.34,380,0,0,0,0
3,3,3,0.7533350000000001,27,0,1669.0,0,15,2.3,258.67,173,120.34,383,0,0,0,0
2,2,10,2.65101,1298,1004,2008.0,0,15,48.89,79.0,257,113.3,365,0,0,0,0
1,1,1,0.0,869,0,0.0,0,0,0.0,0.0,258,114.3,167,0,0,0,0
1,1,1,0.0,869,0,0.0,0,0,0.0,0.0,259,115.3,168,0,0,0,0
3,5,11,2.36325,167,48,1256.91,1,15,19.85,73.36,164,116.71,379,0,0,0,0
3,5,11,2.36325,167,48,1253.64,1,15,19.85,72.27,165,117.71,382,0,0,0,0
2,2,2,0.9182959999999999,4,2,1413.0,1,15,14.14,387.0,470,291.47,732,0,0,0,0
1,1,1,0.0,2,0,2359.0,0,15,0.15,785.0,471,292.47,361,0,0,0,0
1,1,1,0.0,2,2,503.0,1,4,28.13,10.0,472,293.47,373,0,1,1,0
3,4,7,1.8248799999999998,46,28,895.14,0,15,45.45,113.0,166,118.23,385,0,0,0,0
3,4,7,1.8248799999999998,46,28,900.29,0,15,45.45,114.43,167,119.23,388,0,0,0,0
2,2,11,1.20868,1592,1383,1924.73,0,15,18.27,71.18,260,115.67,369,0,0,0,0
2,2,11,1.20868,1592,1383,1928.0,0,15,18.27,72.27,261,116.67,371,0,0,0,0
2,2,2,1.0,4,0,1582.5,0,15,208.07,390.5,473,289.65,402,0,0,0,0
2,2,2,1.0,4,0,1600.5,0,15,208.06,396.5,474,290.65,404,0,0,0,0
3,3,3,1.15945,64,4,1321.33,0,15,28.7,263.33,39,26.03,80,0,0,0,0
1,1,2,0.8112779999999999,5,3,1843.5,0,16,12.81,411.0,475,289.09,364,0,0,0,0
2,4,4,1.32436,29,12,778.25,0,15,27.54,197.75,152,73.86,157,0,0,0,0
2,2,5,1.87572,28,12,2762.8,0,15,17.91,157.0,262,114.73,373,0,0,0,0
2,2,2,0.9182959999999999,5,1,1710.0,0,13,57.5,312.0,263,115.71,375,0,0,0,0
2,2,5,1.87572,28,12,2771.4,0,15,16.98,160.0,264,116.71,377,0,0,0,0
2,2,2,0.970951,4,1,1267.0,0,15,49.96,389.0,265,117.71,208,0,0,0,0
1,1,1,0.0,2,1,201.0,0,4,99.84,8.0,266,118.71,4,0,0,0,0
1,1,1,0.0,2,0,2376.0,0,15,0.0,793.0,267,119.71,206,0,0,0,0
2,5,9,1.9054099999999998,202,155,1862.22,0,15,42.79,88.22,153,73.84,159,0,0,0,0
1,1,2,0.24988200000000002,48,0,1175.0,0,15,416.52,389.5,268,120.7,207,0,0,0,0
1,1,3,1.1254899999999999,11,10,1236.0,0,16,255.17,271.33,269,121.57,208,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,270,122.57,0,0,0,0,0
2,2,2,0.42622899999999997,18,5,1314.5,1,15,60.01,397.5,476,284.75,739,0,0,0,0
3,3,3,0.580605,132,6,1053.0,1,15,29.07,266.0,154,74.29,242,0,0,0,0
2,2,2,1.0,3,1,1623.0,0,15,7.38,398.5,155,75.29,163,0,0,0,0
1,1,2,0.24988200000000002,48,0,1201.0,0,15,418.87,399.0,156,76.29,103,0,0,0,0
3,5,6,1.93943,23,15,1045.83,1,15,44.34,136.5,40,26.26,83,1,0,0,0
2,2,2,0.970951,4,1,1662.0,1,15,2.13,403.5,168,113.67,267,0,1,1,1
2,2,2,0.970951,4,1,1635.0,1,15,21.77,394.0,169,114.67,269,0,1,1,1
1,2,2,1.0,2,2,739.5,0,10,17.97,17.5,170,115.6,139,0,0,0,0
2,2,2,0.721928,9,6,1729.5,1,15,24.3,406.0,171,116.49,272,0,0,0,0
3,3,3,0.744866,70,4,1122.0,1,15,28.57,269.67,41,27.09,86,0,0,0,0
3,3,3,0.744866,70,4,1103.0,1,15,28.84,263.0,42,28.09,89,0,0,0,0
3,5,5,1.67724,76,5,699.8,1,15,34.18,159.6,172,117.21,398,0,0,0,0
3,5,5,1.67724,76,5,711.2,1,15,34.18,163.6,173,118.21,401,1,0,0,0
3,4,4,1.6363299999999998,41,16,1315.75,1,15,73.04,204.0,174,118.34,404,0,0,0,0
3,4,4,1.6363299999999998,41,16,1301.0,1,15,80.04,199.0,175,119.34,407,0,0,0,0
3,11,27,3.86794,620,93,691.81,0,15,109.91,31.19,176,118.42,410,1,1,1,1
2,3,3,1.5,4,0,919.0,0,15,421.14,268.67,477,275.87,408,0,0,0,0
3,4,4,1.55146,176,124,1440.25,0,15,46.99,205.25,43,28.29,92,0,0,0,0
2,5,7,1.9011,334,195,454.43,0,15,34.01,115.43,157,75.05,166,0,0,0,0
2,3,5,1.27368,170,166,804.4,1,15,116.25,162.0,478,274.51,410,1,1,1,1
2,3,3,1.09732,101,9,1129.0,1,15,90.95,271.0,479,275.46,412,1,1,1,1
2,2,2,0.33729000000000003,27,5,1342.5,1,15,251.61,405.5,480,276.45,414,1,0,0,0
1,1,1,0.0,176,0,0.0,0,0,0.0,0.0,481,277.45,46,0,0,0,0
2,3,5,1.27368,170,166,791.4,1,15,119.17,157.2,482,278.19,417,1,1,1,1
2,2,2,0.650022,4,2,1880.5,0,15,40.36,407.0,2,1.51,4,0,0,0,0
3,7,13,2.33082,564,122,985.77,0,15,58.89,65.23,483,278.45,1031,1,0,0,0
2,2,2,0.8739809999999999,10,7,1539.5,0,15,166.34,407.0,177,117.69,284,0,0,0,0
3,3,4,1.53051,24,4,878.5,0,15,3.94,207.0,178,118.68,415,0,0,0,0
2,2,4,1.9749400000000001,5,4,1126.75,0,15,1.19,207.5,179,119.45,288,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,271,118.68,0,0,0,0,0
3,3,3,1.07281,179,14,1075.67,0,15,8.1,273.0,44,28.82,95,1,1,1,1
3,3,3,0.834347,3,14,1623.67,0,15,147.43,273.0,45,29.82,98,0,0,0,0
2,2,2,0.684038,7,4,1319.0,0,15,16.89,410.0,180,119.88,141,0,0,0,0
2,2,2,0.8812909999999999,6,4,1390.5,0,15,63.66,410.5,181,120.77,291,0,0,0,0
2,2,2,0.629249,13,6,1347.0,0,15,13.9,411.5,182,121.77,293,0,0,0,0
4,5,7,2.55024,787,732,515.57,0,15,117.32,118.57,46,30.7,108,1,1,1,1
2,2,4,1.87703,11,11,993.0,0,15,52.96,206.0,484,277.22,658,0,0,0,0
3,4,4,1.2649,85,19,1049.5,1,15,57.72,199.0,485,278.2,1036,0,0,0,0
3,4,4,1.2649,85,19,1074.25,1,15,56.17,208.5,486,279.2,1039,0,0,0,0
3,3,3,0.773228,25,1,1216.67,1,13,123.04,208.0,487,280.2,1042,0,0,0,0
4,17,34,3.63815,2638,1359,413.62,0,16,101.99,26.0,488,281.17,1045,1,1,1,1
4,17,32,3.6293599999999997,2635,1358,357.84,0,14,114.66,9.38,489,282.17,1049,1,1,1,1
2,2,3,1.21834,19,8,1350.0,1,15,45.36,277.0,183,122.47,274,1,0,0,0
2,2,2,0.970951,4,1,1337.0,1,15,37.76,414.0,490,282.35,759,0,0,0,0
1,1,1,0.0,2,2,79.0,0,3,57.97,14.0,491,283.31,382,0,0,0,0
3,3,4,1.09554,88,0,1653.75,0,15,18.31,208.5,184,123.22,427,1,1,1,0
3,3,4,1.09554,88,0,1623.0,0,15,18.74,198.5,185,124.22,430,1,1,1,0
2,2,2,0.8812909999999999,8,2,234.5,0,10,125.97,23.0,492,284.2,431,1,1,1,1
2,3,3,1.49261,10,4,182.67,0,10,103.38,20.0,493,285.2,433,0,0,0,0
1,1,1,0.0,2,2,62.0,0,1,0.09,1.0,186,125.19,133,0,0,0,0
1,1,1,0.0,2,2,62.0,0,1,0.09,1.0,187,126.19,134,0,0,0,0
3,3,3,0.47564300000000004,45,30,1033.67,1,15,26.46,276.67,188,127.04,435,1,1,1,1
2,2,3,0.0,0,0,0.0,0,8,2.87,8.67,494,285.76,677,0,0,0,0
2,2,3,0.0,0,0,0.0,0,8,2.88,8.67,495,286.76,679,0,0,0,0
1,1,1,0.0,0,62,62.0,0,1,0.89,2.0,189,127.97,136,0,0,0,0
1,1,1,0.0,1,1,863.0,0,6,6.37,17.0,190,128.7,154,0,0,0,0
3,4,8,2.56319,184,86,1255.0,1,15,56.51,105.5,191,129.14,440,1,1,1,1
3,3,9,2.15843,181,6,920.56,0,15,14.22,94.67,192,129.95,443,1,0,0,0
4,7,14,2.76722,608,63,298.71,0,16,15.7,61.93,496,285.7,773,0,0,0,0
2,6,10,1.14055,462,1788,1775.3,0,15,40.37,83.3,497,286.69,674,0,0,0,0
1,1,1,0.0,2,0,2470.0,0,15,0.63,834.0,47,31.2,43,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,272,117.76,0,0,0,0,0
2,2,2,1.0,3,1,1261.5,1,15,58.04,418.0,498,284.18,431,0,0,0,0
2,2,2,1.0,3,1,1202.5,1,15,60.93,394.5,499,285.18,433,0,0,0,0
2,2,2,0.9182959999999999,3,0,1247.5,0,15,54.81,395.0,500,286.16,435,0,0,0,0
2,2,2,0.591673,5,2,1306.5,0,15,54.81,418.5,501,287.16,437,0,0,0,0
2,2,2,0.0,2,0,1238.0,0,15,0.29,418.5,48,31.75,52,0,0,0,0
4,4,4,1.51035,104,46,839.5,1,15,81.72,210.0,193,128.41,446,1,1,1,1
3,3,3,1.09756,39,2,1715.0,1,15,44.05,282.67,502,286.47,1068,0,0,0,0
3,3,3,0.8683930000000001,16,0,1920.33,0,15,28.21,284.0,503,287.46,1071,0,1,1,1
3,3,22,4.01529,65,309,192.59,1,15,312.0,38.36,49,32.55,89,0,0,0,0
1,1,1,0.0,2,0,60.0,0,4,92.22,7.0,194,129.16,3,0,0,0,0
3,5,10,1.8889200000000002,285,39,887.8,0,15,24.92,86.4,504,287.67,1074,1,0,0,1
2,2,2,0.491237,16,12,1918.0,0,15,12.09,424.0,195,129.24,291,0,0,0,0
1,1,1,0.0,1,2,2491.0,0,15,0.0,844.0,196,130.24,152,0,0,0,0
2,2,3,1.06129,169,70,1388.33,0,16,7.79,293.0,505,286.99,389,0,0,0,0
3,3,5,1.13434,205,58,814.2,0,16,64.64,165.2,506,287.98,399,0,0,0,0
1,4,9,2.25965,794,0,0.0,0,0,0.0,0.0,507,288.98,391,0,0,0,0
2,2,3,1.06129,169,70,1343.67,0,16,0.0,275.0,508,289.98,393,0,0,0,0
3,5,6,0.8319209999999999,84,19,738.5,0,15,70.16,143.33,197,130.92,452,1,0,0,1
3,3,3,1.00885,121,13,1406.0,1,15,24.29,283.33,50,33.16,108,1,1,1,1
3,4,6,2.35699,171,13,1034.33,1,15,72.6,141.33,51,34.09,111,0,0,0,0
2,2,2,0.391244,15,11,1280.0,1,15,209.48,396.0,52,35.08,86,0,0,0,0
2,2,2,1.0,3,1,1484.5,1,15,88.61,424.5,158,72.28,187,0,0,0,0
3,3,5,2.1904,24,2,1044.8,0,15,49.05,172.4,159,73.27,252,0,0,0,0
1,4,8,1.9899799999999999,168,6,177.25,1,4,28.51,3.13,160,74.02,41,0,0,0,0
2,3,3,0.7533350000000001,24,3,202.33,0,8,72.28,14.33,161,75.02,48,0,0,0,0
2,5,6,2.24913,23,9,1397.33,0,16,31.06,147.33,162,75.94,171,0,0,0,0
1,1,2,0.9182959999999999,3,0,2009.5,0,16,0.18,442.5,163,76.92,108,0,0,0,0
2,2,3,0.70757,45,11,2133.0,0,15,54.86,284.67,509,287.52,783,0,0,0,0
2,2,3,0.9219280000000001,49,11,2085.67,0,15,56.18,264.67,510,288.52,785,0,0,0,0
1,1,1,0.0,6,2,2508.0,0,15,0.0,854.0,511,289.52,393,0,0,0,0
4,23,47,4.121230000000001,1273,109,690.6,0,16,180.2,19.47,512,290.06,1140,0,0,0,0
2,3,3,1.1254899999999999,15,6,2098.33,0,15,2.37,285.33,164,77.58,174,0,0,0,0
2,7,13,3.09133,73,58,436.85,0,15,74.32,65.92,34,15.46,46,0,0,0,0
3,3,3,1.1688,44,8,1567.67,1,15,41.31,287.0,513,290.47,1089,0,0,0,0
3,3,9,3.02972,16,13,876.67,1,16,42.96,100.67,198,129.0,313,0,0,0,0
2,2,2,0.391244,21,18,1530.0,0,15,1.46,430.0,35,16.39,48,0,0,0,0
2,2,2,1.0,3,1,1999.0,0,15,43.44,431.5,514,290.04,792,0,0,0,0
3,3,3,1.00823,90,29,1322.33,1,15,81.04,265.0,53,35.36,116,0,0,0,0
3,3,3,1.00823,90,29,1452.67,1,15,5.34,288.33,54,36.36,119,1,1,1,1
2,4,6,0.44984799999999997,649,7195,1887.17,0,15,54.77,143.83,165,78.08,176,0,0,0,0
3,3,3,1.11285,65,22,2327.0,1,15,24.84,267.33,515,289.86,1094,0,0,0,0
3,3,3,1.10922,65,23,2396.0,1,15,13.92,290.0,516,290.86,1097,0,0,0,0
1,1,1,0.0,4,2,2533.0,0,15,0.0,865.0,517,291.86,399,0,0,0,0
2,7,18,2.84291,638,222,709.56,0,16,17.02,49.94,166,78.87,178,0,0,0,0
3,4,5,1.6183,47,6,636.0,0,15,45.25,174.8,55,37.09,64,0,0,0,0
3,3,3,1.24318,34,1,1673.67,0,15,80.15,289.67,36,17.29,78,0,0,0,0
2,4,6,0.328827,609,0,1061.17,0,15,1.9,144.83,167,79.36,180,0,0,0,0
2,2,2,0.458686,30,1,1596.0,0,15,21.3,437.0,518,290.36,799,0,0,0,0
2,2,2,0.9309870000000001,176,0,0.0,0,0,0.0,0.0,56,37.77,71,0,0,0,0
2,5,10,2.29383,2,397,316.8,0,15,19.66,79.7,519,290.58,801,0,0,0,0
2,2,2,0.9182959999999999,3,3,1299.5,0,15,3.4,437.5,57,38.7,56,0,0,0,0
2,3,4,0.950155,134,107,1369.5,1,15,56.09,201.5,520,291.53,803,0,1,1,1
2,3,4,0.950155,134,107,1412.25,1,15,56.04,220.25,521,292.53,805,0,1,1,1
2,2,4,1.5395,308,0,637.25,0,15,0.2,218.25,168,80.01,182,0,0,0,0
1,1,2,0.0,0,0,99.0,0,1,0.01,0.5,169,81.01,70,0,0,0,0
2,2,2,0.167027,65,16,1382.0,0,15,27.91,437.0,522,291.58,807,0,0,0,0
2,2,2,0.322757,24,10,1729.0,1,15,6.48,439.0,58,39.37,95,1,1,1,1
2,2,2,0.9182959999999999,2,1,1417.0,1,15,114.8,438.0,199,126.44,315,0,0,0,0
2,2,2,0.9182959999999999,2,1,1328.5,1,15,116.83,399.0,200,127.44,317,0,0,0,0
2,2,3,0.614848,88,95,1452.33,0,16,13.97,303.67,523,291.22,409,0,0,0,0
2,2,3,0.603812,91,97,1382.67,0,16,18.95,277.67,524,292.22,411,0,0,0,0
2,2,2,0.9182959999999999,2,10,1412.0,0,15,0.01,439.5,525,293.21,413,0,0,0,0
1,1,1,0.0,0,8,265.0,0,5,1.26,12.0,526,293.59,7,0,0,0,0
2,2,3,0.8112779999999999,7,1,1295.0,0,16,256.24,278.0,527,294.59,413,0,0,0,0
2,2,3,0.8112779999999999,7,1,1364.33,0,16,256.24,304.0,528,295.59,415,0,0,0,0
2,2,2,1.0,3,1,1285.0,0,15,23.51,440.0,529,296.06,814,0,0,0,0
2,2,2,0.970951,4,1,1196.5,0,15,5.11,401.0,530,297.06,816,0,0,0,0
1,1,1,0.0,6,6,62.0,0,4,37.61,8.0,0,0.0,0,0,0,0,0
2,5,5,1.64153,30,10,1455.2,0,15,13.6,176.2,531,296.54,714,0,0,0,0
1,1,1,0.0,2,0,2565.0,0,15,0.6,882.0,1,1.0,0,0,0,0,0
3,4,4,0.618996,39,1,1106.25,0,16,50.22,221.0,170,80.48,269,0,0,0,0
2,5,5,1.64153,30,10,1420.4,0,15,0.0,160.6,533,297.67,718,0,0,0,0
4,12,26,3.3956699999999995,1508,212,633.42,0,16,183.89,34.88,201,126.34,461,1,1,1,1
2,3,4,0.396012,194,2,983.25,0,16,4.42,209.75,534,298.05,821,0,0,0,0
2,3,4,0.396012,194,2,1029.25,0,17,14.83,229.5,535,299.05,823,0,0,0,0
1,1,1,0.0,0,0,0.0,0,3,60.11,7.0,536,299.68,55,0,0,0,0
2,2,3,1.3085,19,5,1455.0,0,17,8.63,306.67,537,298.09,425,0,0,0,0
2,2,3,1.38826,20,5,1393.67,0,16,8.21,280.0,538,299.09,427,0,0,0,0
3,4,4,1.63578,52,12,1816.75,1,15,155.12,201.5,539,300.09,1132,0,0,0,0
3,4,4,1.63578,52,12,1891.0,1,16,112.08,221.75,540,301.09,1135,0,0,0,0
3,3,3,1.19141,28,10,1261.33,0,15,86.48,273.67,541,301.67,1138,0,0,0,0
3,3,3,1.1426100000000001,30,12,1356.33,0,16,50.55,300.67,542,302.67,1141,1,0,0,1
3,3,3,0.6771,51,2,1162.67,0,15,84.96,274.33,543,303.15,1144,0,0,0,0
3,3,3,0.6771,51,2,1231.33,0,16,26.03,300.67,544,304.15,1147,0,0,0,0
3,3,7,1.85058,391,248,1263.57,1,15,27.24,117.14,545,305.14,1150,0,0,0,0
3,3,7,1.84985,392,248,1300.29,1,16,18.86,128.57,546,306.14,1153,1,1,1,1
2,2,2,0.42622899999999997,16,7,1667.0,0,15,59.48,405.5,547,307.11,843,0,0,0,0
2,2,3,0.695517,48,28,1402.0,0,16,4.31,282.0,548,306.52,438,0,0,0,0
2,2,3,0.695517,48,28,1462.33,0,17,4.34,308.33,549,307.52,440,0,0,0,0
2,2,3,1.55666,6,1,865.0,0,15,31.46,272.0,550,308.49,439,0,0,0,0
2,2,3,1.55666,6,1,923.67,0,16,19.09,299.0,551,309.49,441,0,0,0,0
3,5,7,1.90705,63,13,1118.0,1,15,80.74,119.43,202,124.74,464,0,0,0,0
