ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_B,buggy_AG,buggy_MA,buggy_RA
1,2,3,1.26023,152,2,43.67,0,1,71.34,1.0,167,150.83,106,0,0,0,0
1,1,1,0.0,1,1,26.0,0,1,0.0,1.0,168,151.83,107,0,0,0,0
1,1,1,0.0,1,1,153.0,0,2,0.0,4.0,169,152.83,108,0,0,0,0
1,1,2,0.721928,10,10,409.0,0,7,0.0,31.5,170,153.83,109,0,0,0,0
1,1,1,0.0,10,8,173.0,0,1,155.08,4.0,171,154.83,110,0,0,0,0
2,3,3,0.975275,61,9,97.33,0,4,77.14,7.67,172,155.82,162,0,0,0,0
1,1,1,0.0,1,0,259.0,0,9,0.08,19.0,173,156.82,112,0,0,0,0
1,1,1,0.0,27,12,357.0,0,7,9.2,26.0,174,157.82,113,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,175,158.82,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,176,159.82,0,0,0,0,0
1,2,2,0.365055,86,0,146.0,0,6,34.31,12.5,177,160.82,52,0,0,0,0
2,3,4,1.45418,25,4,93.0,0,5,163.13,3.0,178,161.82,167,0,0,0,0
1,1,2,0.42881099999999994,52,5,43.5,0,2,45.78,1.0,179,162.82,115,0,0,0,0
1,2,5,1.9237,219,25,226.2,0,12,88.15,17.0,180,163.82,116,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,181,164.8,0,0,0,0,0
1,1,1,0.0,37,0,113.0,0,1,65.54,5.0,182,165.8,54,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,183,166.8,0,0,0,0,0
1,6,8,2.60241,284,64,114.25,0,5,14.47,2.75,184,167.8,117,0,0,0,0
1,2,6,1.88657,158,15,89.0,0,8,149.01,13.67,185,168.8,55,0,0,0,0
1,1,1,0.0,3,3,189.0,0,6,0.0,18.0,186,169.8,56,0,0,0,0
1,2,3,1.17153,80,1,272.67,0,7,0.05,21.33,187,170.8,118,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,188,171.8,0,0,0,0,0
2,5,5,1.63865,48,7,254.8,0,11,205.35,24.6,189,172.8,176,0,0,0,0
1,1,2,0.996792,5,40,708.5,0,5,34.33,40.5,190,173.79,120,0,0,0,0
1,2,4,1.86637,117,0,388.75,0,7,20.38,29.0,191,174.79,121,0,0,0,0
1,2,4,1.54879,8,8,418.0,0,7,0.0,29.25,192,175.79,122,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,193,176.78,0,0,0,0,0
1,2,2,1.0,6,2,169.0,0,6,107.19,15.5,194,177.78,123,0,0,0,0
1,1,1,0.0,79,0,0.0,0,0,0.0,0.0,195,178.78,124,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,196,179.78,0,0,0,0,0
2,4,8,2.5928299999999997,43,148,234.88,0,11,68.63,13.63,197,180.77,183,0,0,0,0
1,1,1,0.0,1,1,372.0,0,8,0.0,28.0,198,181.77,126,0,0,0,0
1,2,2,0.591673,8,20,97.5,0,6,177.33,9.5,199,182.77,59,0,0,0,0
2,3,3,1.46184,14,5,72.0,0,4,86.04,3.67,200,183.77,144,0,0,0,0
1,1,1,0.0,17,0,107.0,0,7,0.17,72.0,201,184.76,128,0,0,0,0
1,1,1,0.0,13,1,116.0,0,7,0.02,19.0,202,185.76,60,0,0,0,0
1,1,1,0.0,1,0,160.0,0,6,0.02,13.0,203,186.76,61,0,0,0,0
1,5,8,2.36793,62,50,165.38,0,5,136.59,4.75,204,187.76,129,0,0,0,0
1,1,1,0.0,75,0,0.0,0,0,0.0,0.0,205,188.76,130,0,0,0,0
1,2,3,0.999655,8,18,228.0,0,7,93.65,8.67,206,189.76,62,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,207,190.76,0,0,0,0,0
1,1,1,0.0,11,1,240.0,0,8,27.67,54.0,208,191.76,131,0,0,0,0
3,11,12,3.02127,28,26,338.67,0,10,136.89,13.33,209,192.75,198,0,0,0,0
1,2,2,1.0,2,2,89.5,0,2,0.25,2.5,210,193.74,18,0,0,0,0
1,1,1,0.0,1,3,235.0,0,6,1.18,37.0,4811,2096.79,2475,0,0,0,0
1,2,2,0.258019,69,0,1177.5,1,12,2.52,162.5,4812,2097.78,2476,0,0,0,0
1,2,2,0.258019,69,0,1175.0,0,10,15.96,156.5,4813,2098.78,2477,0,0,1,1
1,3,3,1.4053200000000001,212,0,0.0,0,0,0.0,0.0,4814,2099.68,2478,1,0,1,1
1,4,8,2.56435,310,27,182.88,0,7,11.59,12.0,4815,2100.58,2479,1,1,1,1
1,1,1,0.0,2,1,1012.0,0,13,1.04,422.0,211,194.47,9,0,0,0,0
1,3,4,1.8181,138,0,95.75,0,7,4.5,7.0,4816,2101.46,2480,0,0,0,0
2,2,2,0.99403,11,0,1009.0,0,18,0.77,268.0,4817,2102.45,2670,0,0,0,0
1,3,4,1.8181,138,0,95.75,0,6,4.5,6.5,4818,2103.44,2482,0,0,0,0
3,8,10,2.6722799999999998,845,206,342.9,0,20,46.16,51.2,60,31.52,60,0,0,0,0
1,2,2,1.0,3,1,128.5,0,3,28.29,6.5,212,195.45,133,0,1,0,0
1,1,1,0.0,1,1,250.0,0,9,0.62,55.0,213,196.45,134,0,0,0,0
1,2,2,0.563856,55,13,76.0,1,5,127.07,8.5,214,197.43,135,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,215,198.43,0,0,0,0,0
1,1,1,0.0,31,5,514.0,0,4,0.89,17.0,216,199.42,136,0,0,0,0
1,1,1,0.0,4,5,540.0,0,4,0.0,18.0,217,200.42,137,0,0,0,0
1,1,1,0.0,3,0,1040.0,0,8,0.87,93.0,218,201.42,138,0,0,0,0
1,3,3,0.914953,211,1,268.67,0,12,0.29,30.0,219,202.42,64,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,220,203.42,0,0,0,0,0
1,3,7,2.56163,197,8,57.0,0,1,90.29,0.14,221,204.42,11,0,0,0,0
1,4,4,1.92193,5,0,37.0,0,7,83.61,9.0,222,205.41,139,0,0,0,0
1,5,8,2.51999,193,7,406.5,0,12,80.55,32.13,223,206.41,65,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,224,207.41,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,225,208.41,0,0,0,0,0
2,2,2,0.970951,2,3,299.0,0,5,0.02,13.0,226,209.4,206,0,0,0,0
1,1,1,0.0,2,2,1703.0,0,19,0.61,443.0,4819,2102.56,190,0,0,0,0
1,1,1,0.0,4,2,96.0,1,1,205.23,1.0,4820,2102.35,2522,0,0,0,0
1,1,1,0.0,4,2,96.0,0,1,205.24,1.0,4821,2103.34,2523,0,0,0,0
2,5,6,2.42025,237,0,272.0,0,10,7.09,22.33,7,5.67,9,0,0,0,0
3,3,3,1.32501,12,0,842.67,0,22,11.17,223.67,710,314.56,608,0,0,0,0
1,4,12,3.27006,806,0,0.0,0,0,0.0,0.0,711,315.56,435,1,1,1,1
1,2,9,2.85833,40,57,73.67,0,1,0.02,0.11,712,316.55,436,0,0,0,0
1,1,1,0.0,1,1,173.0,0,2,5.86,2.0,2639,1036.24,589,0,0,0,0
1,4,4,1.03047,68,4,287.75,1,12,19.01,32.75,2640,1037.23,1650,0,0,0,0
1,2,2,0.127419,55,2,499.0,1,11,426.86,53.0,2641,1038.18,1651,0,0,0,0
1,1,1,0.0,1,1,144.0,0,10,16.81,83.0,119,102.52,51,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,120,103.51,0,0,0,0,0
2,7,11,3.1307400000000003,311,33,83.55,0,9,22.26,7.27,4822,2102.0,5007,0,0,0,0
2,7,11,3.1307400000000003,310,34,83.09,0,10,14.2,7.09,4823,2102.97,5009,0,0,0,0
1,2,2,0.742488,37,1,123.0,0,2,337.49,8.0,442,142.96,132,0,0,0,0
1,2,2,0.42721800000000004,147,2,41.5,1,1,51.44,2.0,4824,2103.63,2485,0,0,0,0
1,2,2,0.42721800000000004,147,2,41.5,0,1,51.44,2.0,4825,2104.62,2486,0,0,0,0
1,1,1,0.0,1,1,1709.0,0,19,0.74,445.0,4826,2105.57,191,0,0,0,0
1,1,1,0.0,4,3,49.0,0,1,146.12,1.0,4827,2106.35,2526,0,0,0,0
1,1,1,0.0,1,1,663.0,0,11,76.08,141.0,4828,2107.3,90,0,0,0,0
1,7,7,2.80735,7,0,59.0,0,11,70.98,11.43,4829,2108.28,41,0,0,0,0
1,3,3,1.51643,24,8,306.0,1,10,44.22,48.67,4830,2109.28,2487,1,1,1,1
1,2,3,1.51643,24,8,308.33,0,9,112.9,46.67,4831,2110.25,2488,0,0,0,0
1,2,3,0.48217899999999997,34,16,111.0,0,1,0.84,0.67,713,317.14,437,0,0,0,0
1,1,1,0.0,1,1,31.0,0,1,0.27,1.0,714,318.13,438,0,0,0,0
1,1,1,0.0,2,0,821.0,0,5,2.71,56.0,4832,2109.45,2489,1,0,0,0
1,2,2,0.8767159999999999,20,7,128.0,1,10,109.26,43.5,4833,2110.38,2490,0,0,0,0
1,2,2,0.8767159999999999,20,7,129.0,0,9,193.03,42.0,4834,2111.36,2491,0,0,0,0
1,2,2,0.8767159999999999,20,7,130.0,1,8,308.72,41.5,4835,2112.34,2492,0,0,0,0
1,1,1,0.0,4,1,82.0,0,4,20.07,15.0,4836,2113.25,2527,0,1,1,1
1,2,5,2.11896,197,14,71.2,0,7,32.35,12.2,4837,2114.09,2528,0,1,1,1
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,4838,2114.81,0,0,0,0,0
1,2,2,0.9895879999999999,50,0,129.0,0,3,471.08,7.5,4839,2115.8,2493,0,0,0,0
1,1,1,0.0,1,0,207.0,0,3,0.01,13.0,4840,2116.77,2494,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,4841,2117.76,0,0,0,0,0
1,1,1,0.0,1,1,1195.0,1,9,40.28,89.0,4842,2118.62,2529,0,0,0,0
1,1,1,0.0,1,1,1195.0,1,9,3.72,88.0,4843,2119.61,2530,0,0,0,0
1,2,3,0.663259,232,0,0.0,0,0,0.0,0.0,715,318.7,439,0,0,0,0
1,2,5,2.11896,197,14,71.2,0,7,32.43,12.2,4844,2120.54,2531,0,0,0,0
1,1,1,0.0,10,2,475.0,0,11,40.33,82.0,4845,2121.47,2532,1,1,1,1
1,1,1,0.0,10,2,481.0,0,9,3.77,79.0,4846,2122.46,2533,0,0,0,0
1,1,1,0.0,0,37,37.0,0,1,217.89,2.0,4847,2123.37,2495,0,0,0,0
1,1,1,0.0,0,37,37.0,0,1,217.9,2.0,4848,2124.35,2496,0,0,0,0
1,2,3,1.0877,82,3,424.67,1,11,3.31,43.33,4849,2123.07,2497,0,0,0,0
1,2,3,1.0877,82,3,423.33,1,10,33.41,41.0,4850,2124.06,2498,0,0,0,0
1,2,4,1.52709,142,4,115.75,1,7,55.93,11.75,4851,2124.89,2499,0,0,0,0
1,5,8,2.43322,260,8,593.88,1,15,18.99,66.75,4852,2123.3,2500,1,1,1,1
1,5,8,2.43497,259,8,595.75,0,14,59.3,65.5,4853,2124.28,2501,1,0,1,1
1,2,2,0.242292,25,0,1023.5,0,9,30.29,58.0,4854,2125.23,2502,0,0,0,0
1,2,2,0.242292,25,0,1022.5,0,9,87.94,57.5,4855,2126.22,2503,0,0,0,0
1,2,2,0.6267510000000001,50,1,416.0,0,7,19.07,56.0,4856,2126.42,2504,0,0,0,0
1,1,1,0.0,85,0,0.0,0,0,0.0,0.0,4857,2127.03,2505,0,0,0,0
1,2,2,0.350564,88,3,199.0,1,7,0.63,23.5,4858,2128.03,2506,0,0,0,0
1,1,1,0.0,85,0,0.0,0,0,0.0,0.0,4859,2129.02,2507,0,0,0,0
1,2,2,0.350564,88,3,191.5,0,6,78.86,22.0,4860,2130.02,2508,0,0,0,0
1,2,2,0.242292,25,0,847.0,0,8,214.39,54.0,2642,1034.12,590,0,0,0,0
1,1,1,0.0,26,0,108.0,0,2,92.0,3.0,115,73.77,81,0,0,0,0
1,1,1,0.0,26,0,108.0,0,2,92.01,3.0,116,74.77,82,0,0,0,0
2,4,5,1.80752,34,9,104.4,0,6,36.77,10.2,4861,2126.26,5043,1,0,0,0
2,2,6,2.16466,354,0,16.83,0,6,2.44,3.83,4862,2127.13,5045,0,0,0,0
1,2,5,2.25163,6,6,89.0,0,4,159.05,1.4,2643,1033.41,591,0,0,0,0
1,1,1,0.0,1,1,189.0,0,2,111.22,2.0,2644,1034.41,1652,0,0,0,0
1,1,2,0.566509,12,3,374.5,1,10,75.73,65.5,2645,1035.4,1653,0,0,0,0
1,1,2,0.566509,12,3,374.5,1,10,75.85,65.5,2646,1036.24,1654,0,0,0,0
1,1,2,0.468996,17,3,347.5,1,10,151.65,62.5,2647,1037.21,1655,0,0,0,0
1,1,1,0.0,65,0,0.0,0,0,0.0,0.0,4863,2127.62,2536,0,0,0,0
1,4,6,1.8705900000000002,221,7,53.17,0,6,119.53,13.17,4864,2126.33,2537,0,0,0,0
1,1,1,0.0,3,3,124.0,0,2,222.51,4.0,2648,1037.06,1656,0,0,0,0
1,2,4,1.9037,28,12,300.75,1,12,108.12,35.5,2649,1038.06,1657,1,0,0,0
1,3,5,2.21402,31,15,265.4,0,12,131.0,29.0,2650,1039.03,1658,1,0,0,0
1,3,5,2.21402,31,15,251.2,1,12,176.85,27.0,2651,1040.02,1659,0,0,0,0
2,5,6,2.31208,220,26,74.0,0,8,42.91,8.33,4865,2126.67,5049,0,0,0,0
1,1,1,0.0,2,2,1690.0,0,18,8.02,428.0,227,206.24,9,0,0,0,0
1,1,1,0.0,4,1,82.0,0,5,8.63,15.0,228,207.24,141,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,229,208.22,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,230,209.22,0,0,0,0,0
1,4,17,3.47862,1073,169,45.12,0,1,4.44,0.18,716,317.1,440,1,0,1,1
1,3,4,1.78993,5,6,86.0,0,1,1.35,1.25,717,318.09,441,0,0,0,0
1,1,1,0.0,1,1,296.0,0,13,9.85,215.0,443,143.02,15,0,0,0,0
1,1,1,0.0,1,1,297.0,0,14,9.19,212.0,444,144.02,16,0,0,0,0
1,2,2,0.650022,38,16,971.5,0,10,11.47,68.0,4866,2125.0,2512,0,0,0,0
1,1,1,0.0,1,0,686.0,0,14,7.73,180.0,718,318.75,84,0,0,0,0
1,1,1,0.0,1,1,366.0,0,10,47.94,61.0,4867,2125.3,2513,0,0,0,0
1,1,1,0.0,1,1,366.0,0,8,48.89,58.0,4868,2126.29,2514,0,0,0,0
1,2,2,1.0,2,2,107.5,0,7,14.44,24.0,719,319.67,322,0,1,1,1
1,1,1,0.0,115,0,0.0,0,0,0.0,0.0,1,0.85,1,0,0,0,0
1,1,1,0.0,115,0,0.0,0,0,0.0,0.0,2,1.85,2,0,0,0,0
1,1,1,0.0,115,0,0.0,0,0,0.0,0.0,3,2.85,3,0,0,0,0
1,1,1,0.0,1,1,243.0,0,5,25.13,26.0,4869,2124.3,2539,0,0,0,0
1,1,2,0.650022,8,4,225.0,1,3,134.13,3.5,4870,2122.92,2540,0,0,0,0
1,1,2,0.650022,8,4,225.0,0,3,134.13,3.5,4871,2123.91,2541,0,0,0,0
1,1,2,0.650022,8,4,226.0,1,3,242.04,3.0,4872,2124.91,2542,0,0,0,0
1,1,1,0.0,9,1,157.0,1,3,0.01,7.0,4873,2125.9,2543,0,0,0,0
1,1,1,0.0,9,1,157.0,0,3,0.01,7.0,4874,2126.89,2544,0,0,0,0
1,1,1,0.0,9,1,158.0,1,3,0.01,6.0,4875,2127.89,2545,0,0,0,0
1,1,1,0.0,1,1,1709.0,0,19,8.92,446.0,4876,2128.47,192,0,0,0,0
1,2,5,1.54808,144,16,120.0,0,5,109.39,4.4,4877,2129.0,2546,0,1,1,1
1,4,5,1.97537,72,17,219.8,0,11,98.85,30.6,4878,2129.98,2515,1,0,0,0
2,2,2,0.9182959999999999,2,1,904.0,0,19,24.31,232.5,4879,2130.86,2740,0,0,0,0
1,1,2,1.0,12,4,726.5,0,6,33.71,42.5,4880,2130.08,2548,0,0,0,0
5,8,8,2.92193,20,20,651.13,0,22,21.88,130.25,4881,2131.02,3082,0,0,0,0
1,1,1,0.0,1,1,1710.0,0,19,0.04,449.0,4882,2131.91,195,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,2652,1035.68,0,0,0,0,0
2,2,2,1.0,2,2,1003.0,0,20,2.62,283.5,12,10.32,18,0,0,0,0
2,2,2,1.0,2,2,198.0,0,14,8.88,112.5,13,11.32,10,0,0,0,0
2,2,2,0.28639699999999996,16,24,1185.0,0,19,9.11,274.0,14,12.32,21,0,0,0,0
1,1,1,0.0,1,1,1710.0,0,19,0.14,451.0,4883,2129.55,196,0,0,0,0
1,1,1,0.0,1,1,1690.0,0,18,0.38,430.0,231,207.59,10,0,0,0,0
1,2,2,0.650022,38,16,959.0,0,10,47.75,64.0,232,208.58,67,0,0,0,0
1,1,1,0.0,1,1,243.0,0,4,115.5,25.0,233,209.58,142,0,0,0,0
1,1,1,0.0,1,1,1690.0,0,18,0.02,431.0,234,210.58,11,0,0,0,0
1,4,5,1.9059400000000002,88,16,220.2,0,10,100.53,30.0,235,211.57,68,0,0,0,0
1,1,2,1.0,12,4,726.5,0,5,13.71,42.5,236,212.57,143,0,0,0,0
4,7,7,2.72548,18,18,670.57,0,20,11.9,137.71,237,213.57,168,0,0,0,0
1,1,1,0.0,1,1,1690.0,0,18,0.0,433.0,238,214.57,13,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,239,215.57,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,240,216.57,0,0,0,0,0
2,2,2,1.0,6,6,1361.5,0,20,0.9,402.5,241,217.57,25,0,0,0,0
2,2,2,1.0,6,6,1351.5,0,19,0.01,393.0,242,218.57,27,0,0,0,0
3,10,12,2.3693299999999997,75,63,314.42,0,12,137.15,13.42,243,218.96,218,0,1,1,1
1,2,2,0.8112779999999999,2,6,110.0,0,4,128.13,7.0,4884,2125.1,175,0,0,0,0
1,1,1,0.0,14,1,750.0,0,6,2.98,66.0,4885,2126.02,2550,0,0,0,0
1,2,7,2.66425,186,1,45.29,0,3,5.96,1.57,121,101.34,52,1,0,0,0
1,1,1,0.0,0,3,31.0,0,3,73.99,6.0,4886,2126.71,176,0,0,0,0
1,2,4,1.5649899999999999,145,6,47.25,1,6,7.99,3.75,4887,2127.62,2516,0,0,0,0
1,2,4,1.5649899999999999,145,6,46.75,1,5,114.83,3.25,4888,2128.61,2517,0,0,0,0
1,3,7,2.31967,363,95,287.14,0,7,13.31,18.29,122,102.31,53,1,1,1,1
1,1,1,0.0,1,1,1716.0,0,19,1.75,453.0,4889,2129.25,197,0,0,0,0
1,1,1,0.0,1,1,1696.0,0,18,1.75,435.0,4890,2130.24,198,0,0,0,0
1,3,5,1.91572,46,99,253.2,0,7,5.66,17.6,123,103.28,54,1,0,0,0
1,1,1,0.0,4,1,358.0,0,7,0.0,55.0,124,104.28,55,0,0,0,0
1,2,3,0.8710959999999999,20,7,262.67,0,7,0.09,26.67,125,105.26,56,0,0,0,0
1,12,15,3.48791,36,26,258.73,0,12,61.48,19.07,244,219.53,146,0,1,0,0
3,15,19,3.85915,33,25,305.68,0,13,111.17,10.84,245,220.53,222,0,0,0,0
1,3,5,2.19635,13,10,188.8,0,7,116.21,16.4,246,221.5,71,0,1,1,1
1,1,1,0.0,1,2,41.0,0,3,20.12,53.0,247,222.48,2,0,0,0,0
1,2,4,1.76752,359,12,156.0,0,3,91.67,4.25,4,3.79,4,0,0,0,0
1,3,38,4.9324,3245,705,56.87,0,3,22.18,0.97,117,74.53,83,1,0,1,1
1,1,1,0.0,2,0,121.0,0,2,273.85,3.0,4891,2128.85,2551,0,0,0,0
1,1,1,0.0,3,1,108.0,0,1,1.1,1.0,126,106.04,57,0,0,0,0
1,1,1,0.0,1,1,496.0,0,3,63.21,9.0,127,107.01,73,0,0,0,0
1,1,3,1.5,1,7,47.33,0,1,318.0,1.33,128,108.01,74,0,0,0,0
1,2,3,1.5423,48,5,298.0,0,7,0.69,19.0,129,109.01,58,0,0,0,0
1,1,1,0.0,0,7,123.0,0,3,0.33,4.0,130,110.01,75,0,0,0,0
3,8,11,2.68077,175,34,839.36,0,16,124.58,66.55,5,4.78,6,1,1,1,1
1,2,2,0.273769,83,2,123.5,0,4,42.13,13.5,6,5.78,2,0,0,0,0
1,4,5,1.53092,177,5,231.2,0,11,118.65,42.6,131,110.77,59,0,0,0,0
1,1,1,0.0,72,0,0.0,0,0,0.0,0.0,4892,2126.03,2552,0,0,0,0
1,2,3,1.12571,159,94,189.67,0,7,11.77,17.67,132,111.75,60,0,0,0,0
1,1,1,0.0,1,1,1716.0,0,19,2.74,454.0,2653,1028.83,142,0,0,0,0
1,1,1,0.0,2,2,1696.0,0,18,2.76,436.0,2654,1029.81,143,0,0,0,0
1,3,5,2.01432,124,11,148.8,1,2,70.94,1.2,2655,1030.64,1660,0,0,0,0
2,4,6,2.09485,125,12,406.67,1,18,30.87,73.83,2656,1031.54,1805,0,0,0,0
1,6,6,2.4898700000000002,74,3,300.33,1,11,85.42,21.67,2657,1031.45,1662,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,4893,2121.76,0,0,0,0,0
1,1,1,0.0,3,1,311.0,0,5,114.71,44.0,4894,2122.75,2518,0,0,0,0
1,1,1,0.0,1,1,72.0,0,1,1.77,1.0,4895,2123.69,2553,0,0,0,0
1,6,6,2.4898700000000002,74,3,300.17,1,11,111.19,21.33,2658,1032.39,1663,0,0,0,0
1,1,6,1.94767,73,45,109.17,0,5,175.38,3.83,4896,2124.24,2554,1,1,1,1
1,2,3,1.02322,146,0,65.67,0,4,0.01,5.33,4897,2125.14,2555,0,0,0,0
1,2,3,1.02322,146,0,67.0,0,4,6.56,5.0,4898,2126.13,2556,0,0,0,0
1,2,3,1.02322,146,0,70.33,0,1,77.91,3.33,4899,2127.12,2557,0,0,0,0
3,3,3,1.55666,3,4,698.33,0,20,21.56,192.33,118,74.99,102,0,0,0,0
3,3,3,1.52193,5,5,692.0,0,19,9.3,186.67,119,75.99,105,0,0,0,0
3,3,3,1.33827,10,5,674.67,0,16,82.95,155.33,120,76.99,108,0,0,0,0
1,1,1,0.0,1,1,1716.0,0,19,0.4,456.0,121,77.94,11,0,0,0,0
1,1,1,0.0,0,5,1679.0,0,15,0.39,362.0,122,78.93,12,0,0,0,0
1,1,1,0.0,1,1,1696.0,0,18,1.04,439.0,123,79.84,13,0,0,0,0
1,1,1,0.0,1,1,1674.0,0,15,0.66,363.0,124,80.84,14,0,0,0,0
1,1,1,0.0,0,1,298.0,0,3,10.21,6.0,4900,2121.98,2558,0,0,0,0
2,3,4,1.7060799999999998,34,17,758.5,0,21,26.83,161.75,2659,1030.46,292,0,0,0,0
1,1,1,0.0,1,1,496.0,0,5,39.73,9.0,248,220.0,148,0,0,0,0
1,1,3,1.5,1,7,47.33,0,2,312.15,1.33,249,221.0,149,0,0,0,0
1,2,2,0.273769,83,2,123.5,0,4,44.72,13.5,250,222.0,150,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,251,223.0,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,252,224.0,0,0,0,0,0
1,1,1,0.0,14,1,750.0,0,5,8.42,66.0,253,224.97,151,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,254,225.97,0,0,0,0,0
1,1,1,0.0,2,1,223.0,1,5,42.94,24.0,15,13.03,3,0,0,0,0
1,1,1,0.0,2,1,223.0,1,6,22.34,24.0,16,14.03,4,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,255,226.75,0,0,0,0,0
1,1,2,0.988699,15,1,340.5,0,5,55.51,11.0,2660,1030.14,1664,1,0,0,0
1,1,2,0.988699,15,1,340.5,0,4,85.69,10.0,2661,1031.12,1665,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,257,228.67,0,0,0,0,0
1,2,4,0.76232,202,14,226.0,0,11,3.94,43.75,133,111.38,61,0,0,0,0
2,3,3,1.1981899999999999,17,15,831.33,1,16,180.87,135.67,259,230.19,172,0,0,0,0
1,1,1,0.0,1,2,113.0,0,1,460.25,3.0,260,231.19,21,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,262,233.09,0,0,0,0,0
1,2,2,0.162326,83,1,122.5,1,7,10.99,15.5,2662,1029.72,592,0,0,0,0
1,1,2,0.970951,12,3,290.5,0,7,79.84,29.0,264,234.53,76,0,0,0,0
1,1,2,0.970951,12,3,290.5,0,7,45.97,28.5,265,235.53,77,0,0,0,0
1,2,2,0.9467260000000001,47,90,78.0,0,5,290.16,8.5,266,236.33,157,0,0,0,0
1,2,2,0.9467260000000001,47,90,78.0,0,5,290.16,8.5,267,237.33,158,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,268,238.33,0,0,0,0,0
1,3,3,1.52806,172,9,294.0,0,8,5.36,32.0,4901,2111.47,2519,0,1,1,1
1,2,2,0.6006090000000001,123,0,284.5,0,10,23.46,43.5,4902,2112.39,2559,0,0,0,0
1,2,2,0.6006090000000001,123,0,284.5,0,9,58.38,43.0,4903,2113.38,2560,0,0,0,0
1,1,1,0.0,3,3,696.0,0,14,4.94,182.0,269,238.48,16,0,0,0,0
1,7,20,3.9780300000000004,255,80,215.9,0,12,89.56,9.45,270,239.48,159,0,0,0,0
1,1,1,0.0,2,2,175.0,0,4,0.01,7.0,271,240.47,160,0,0,0,0
1,1,4,1.99885,81,5,111.5,0,1,10.83,0.25,125,80.95,87,0,0,0,0
1,1,1,0.0,4,5,83.0,0,4,6.99,44.0,126,81.93,88,0,0,0,0
1,6,17,2.88299,86,56,244.06,0,12,0.61,10.41,272,241.12,161,0,0,0,0
1,4,4,1.42929,33,8,514.25,0,12,20.19,33.75,273,242.12,162,0,0,0,0
1,1,1,0.0,45,12,124.0,0,6,0.02,13.0,274,243.11,163,0,0,0,0
1,1,1,0.0,1,1,1717.0,0,19,5.72,458.0,17,14.85,13,0,0,0,0
2,2,2,0.362051,26,3,1330.0,0,21,19.73,265.5,2663,1026.76,1812,0,0,0,0
1,8,21,3.74586,350,86,209.43,0,12,115.62,8.57,275,243.86,164,0,1,0,0
1,2,2,0.543564,14,2,128.5,0,10,48.48,23.5,276,244.84,165,0,0,0,0
1,2,2,0.543564,14,2,126.5,0,10,48.34,22.0,277,245.79,166,0,0,0,0
1,1,1,0.0,1,1,1696.0,0,18,6.78,440.0,278,246.79,21,0,0,0,0
1,1,1,0.0,11,1,157.0,0,6,0.59,14.0,279,247.76,167,0,0,0,0
1,2,2,0.503258,18,0,135.5,0,7,0.98,11.0,280,248.71,168,0,0,0,0
1,2,2,0.9634510000000001,112,4,650.0,0,7,50.57,25.5,281,249.71,78,0,0,0,0
1,1,1,0.0,11,1,157.0,0,6,0.29,12.0,282,250.69,169,0,0,0,0
1,2,2,0.503258,18,0,135.5,0,7,0.29,10.5,283,251.69,170,0,0,0,0
1,2,2,0.989409,153,4,628.0,0,5,143.4,24.5,284,252.68,79,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,285,253.68,0,0,0,0,0
1,1,1,0.0,3,3,40.0,0,1,167.7,1.0,74,29.97,1,0,0,0,0
